file_id	term	category	length	parakeet_sub	ref_context
MSK0045	pretty good	FINDING	2	<DELETED>	sound that sounds pretty good thank you welcome
MSK0045	ultrasound	PROCEDURE	1	<DELETED>	also get an ultrasound if um we
MSK0045	management	PROCEDURE	1	<DELETED>	um discuss some management strategies so youve
MSK0045	recurrence	CONDITION	1	<DELETED>	has a high recurrence rate and we
MSK0045	definitely	FINDING	1	<DELETED>	and we will definitely need to finish
MSK0045	injections	PROCEDURE	1	<DELETED>	like um corticosteroid injections right into your
MSK0045	shoulder	PROCEDURE	1	<DELETED>	right into your shoulder ok for some
MSK0045	options	FINDING	1	<DELETED>	consider like other options like um corticosteroid
MSK0045	x rays	PROCEDURE	2	x-rays	sure youve had x rays before so well
MSK0045	x rays	PROCEDURE	2	<DELETED>	tell from the x rays and then from
MSK0045	normal	FINDING	1	<DELETED>	um just your normal blood work as
MSK0045	cuff	ANATOMY	1	cough	your recent shoulder cuff injury what can
MSK0045	ill	SYMPTOM	1	i'll	you drink alcohol ill drink like a
MSK0045	12 months	FINDING	2	twelve	after 6 to 12 months it starts uh
MSK0045	relief	DRUG	1	<DELETED>	ok for some relief but yeah so
MSK0046	de quervains tenosynovitis	CONDITION	3	sequerevians tinocinovitis it's	having something called de quervains tenosynovitis um its caused
MSK0046	conservative management	PROCEDURE	2	concerted	your work and conservative management with pain and
MSK0046	conservative management	PROCEDURE	2	<DELETED>	just do some conservative management and see if
MSK0046	finkelstein test	FINDING	2	seam	its called a finkelstein test ok so i
MSK0046	cancer ovarian	CONDITION	2	<UNKNOWN>	colon cancer breast cancer ovarian cancer ok and
MSK0046	left handed	FINDING	2	and i'm left-handed	um and im left handed so its really
MSK0046	left handed	FINDING	2	left-handed yes okay all right	so are you left handed yes ok alright
MSK0046	examining	FINDING	1	<DELETED>	things for examining examining uh that area
MSK0046	medical	PROCEDURE	1	medications	history of any medical conditions whether its
MSK0046	advil	DRUG	1	and	any uh tylenol advil anything for the
MSK0046	ill	SYMPTOM	1	i'll	any alcohol um ill have like a
MSK0046	cancers	CONDITION	1	breast cancer	who had those cancers uh no first
MSK0049	blood in stool	CONDITION	3	flood	like diarrhea or blood in the stool no alright and
MSK0049	steroid injection	PROCEDURE	2	<DELETED>	something like a steroid injection as well ok
MSK0049	20 pounds	FINDING	2	twenty	ive gained about 20 pounds ok have you
MSK0049	ibuprofen	DRUG	1	<DELETED>	i wouldnt recommend ibuprofen or nsaids on
MSK0049	ramipril	DRUG	1	ramaprol	um im on ramipril for high blood
MSK0049	voltaren	DRUG	1	<DELETED>	as um like voltaren or something like
MSK0049	urinary	ANATOMY	1	<DELETED>	how about any urinary problems uh no
MSK0049	kneecap	ANATOMY	1	knee cell that's	the patella or kneecap that thats a
MSK0049	nsaids	DRUG	1	<DELETED>	recommend ibuprofen or nsaids on a long
MSK0049	basis	DRUG	1	<DELETED>	a long term basis although you could
MSK0049	flare	FINDING	1	<DELETED>	like an acute flare up of your
MSK0049	knee	ANATOMY	1	<DELETED>	put on your knee and um if
MSK0049	ill	SYMPTOM	1	<DELETED>	drink alcohol um ill have a glass
MSK0049	continuing	DRUG	1	<DELETED>	it keeps um continuing on we can
MSK0049	problems	FINDING	1	<DELETED>	about any urinary problems uh no urinary
MSK0050	rheumatoid arthritis	CONDITION	2	there's rheumato	conditions um theres rheumatoid arthritis in the family
MSK0050	childhood asthma	CONDITION	2	ton of	i had like childhood asthma but nothing since
MSK0050	wrist	ANATOMY	1	wrists	of place your wrist so that um
MSK0050	ill	SYMPTOM	1	i'll	drink alcohol um ill have a glass
MSK0050	ill	SYMPTOM	1	i'll	the first part ill ask you to
MSK0050	numb numb	DRUG	2	numbers	pressure on those numb numb areas ok does
RES0001	shortness of breath on exertion	SYMPTOM	5	<DELETED>	mentioned shortness some shortness of breath on exertion how about when
RES0001	left legs	ANATOMY	2	<DELETED>	my left my left legs actually a little
RES0001	overtime	DRUG	1	time okay	goes away over overtime ok and the
RES0001	embolism	FINDING	1	<DELETED>	like a pulmonary embolism like we talked
RES0001	history	FINDING	1	<DELETED>	that and any history of family history
RES0001	hearts	ANATOMY	1	heart's	feel like your hearts racing uh actually
RES0001	dvts	CONDITION	1	dbts	pulmonary embolism or dvts uh no i
RES0001	dvts	CONDITION	1	dbts	lung and then dvts are deep vein
RES0001	heard of heard	FINDING	3	<UNKNOWN>	no i havent heard of a heard of pulmonary embolism
RES0002	hospitalizations p	PROCEDURE	2	<UNKNOWN>	any reasons for hospitalizations p at that time
RES0003	treated with diet	FINDING	3	<DELETED>	treated it was treated with diet um and blood
RES0003	throat	ANATOMY	1	<DELETED>	his throat his throat that hes complaining
RES0003	centor	DRUG	1	a centaur	thing called the centor score so it
RES0004	nausea or vomiting	FINDING	3	<DELETED>	discharge ok any nausea or vomiting um no nausea
RES0004	monospot test	PROCEDURE	2	spa	do like a monospot test and we can
RES0004	ventolin	DRUG	1	<DELETED>	just use ah ventolin as needed but
RES0004	reactine	DRUG	1	reactin	take um like reactine or some other
RES0004	basis	DRUG	1	bases	to cover our basis and get you
RES0004	red	FINDING	1	than	more more red red then usual but
RES0004	ill	SYMPTOM	1	i'll	medications uh sometimes ill take um like
RES0004	burnin	SYMPTOM	1	burny	kinda yeah like burnin or burning or
RES0005	medical diagnosis	PROCEDURE	2	<UNKNOWN>	have any other medical diagnosis yeah i have
RES0005	cold symptoms	CONDITION	2	<DELETED>	just just cold cold symptoms has there been
RES0005	rosuvastatin	DRUG	1	rozuvastatin	the cholesterol taking rosuvastatin and i forget
RES0005	10 pounds	FINDING	2	ten	like 8 to 10 pounds ok have you
RES0005	tylenol	DRUG	1	tolerant	ive tried the tylenol cold hasnt really
RES0005	tinged	DRUG	1	<DELETED>	and now blood tinged sputum have you
RES0005	ill	SYMPTOM	1	i'll	weakness not weakness ill just say more
RES0005	12 months	FINDING	2	month i've	1 and a 12 months probably lost like
RES0005	couple	FINDING	1	couple of	like a a couple teaspoons ok and
RES0006	chest x ray	PROCEDURE	3	<UNKNOWN>	likely get a chest x ray because its been
RES0006	your age	FINDING	2	<DELETED>	me of your your age again so i
RES0006	energys	FINDING	1	is	feel like my energys still there ok
RES0006	not not really	FINDING	3	<UNKNOWN>	onto it yeah not not really ready to quit
RES0007	2 times	FINDING	2	two	to be like 2 times a day the
RES0007	times	CONDITION	1	time okay	not the other times ok and do
RES0007	ill	SYMPTOM	1	i'll	really cold outside ill go out and
RES0007	ill	SYMPTOM	1	i'll	a lunch like ill have like a
RES0007	ill	SYMPTOM	1	we	cheese or something ill usually have like
RES0008	take deep breath	FINDING	3	i'll have	coughing episode i take a deep breath and i really
RES0008	sglt 2 inhibitor	DRUG	3	sglt2	i think an sglt 2 inhibitor and then i
RES0008	yellow colour	FINDING	2	<UNKNOWN>	a dark greenish yellow colour ok ok um
RES0008	coughs	SYMPTOM	1	cough's	few years this coughs a little bit
RES0008	lt2 inhibitor	DRUG	2	<DELETED>	and an sg lt2 inhibitor you think anything
RES0009	difficulty breathing	SYMPTOM	2	<UNKNOWN>	no just the difficulty breathing that scares to
RES0009	medical diagnosis	PROCEDURE	2	<UNKNOWN>	health any previous medical diagnosis uh no just
RES0009	lightheadedness	SYMPTOM	1	this	any episodes of lightheadedness or feeling like
RES0009	wisdom teeth	ANATOMY	2	haven't listened to that	i have my wisdom teeth out when i
RES0009	coagulations	PROCEDURE	1	coagulation	bleeding disorders or coagulations disorders um no
RES0009	treatment	PROCEDURE	1	<DELETED>	offer the right treatment ok thanks doctor
RES0009	embolism	FINDING	1	<DELETED>	have a pulmonary embolism and so were
RES0009	urinary	ANATOMY	1	<DELETED>	you had any urinary problems no i
RES0009	imaging	FINDING	1	<DELETED>	lab work and imaging to investigate that
RES0009	imaging	FINDING	1	<DELETED>	some of the imaging and lab work
RES0009	confirm	FINDING	1	<DELETED>	well to first confirm if thats what
RES0009	belly	ANATOMY	1	body	not in my belly at all ok
RES0009	offer	FINDING	1	<DELETED>	and if so offer the right treatment
RES0010	no headache	FINDING	2	<UNKNOWN>	bend over uh no no headache nothing like that
RES0010	muscle aches	SYMPTOM	2	<UNKNOWN>	you had any muscle aches or pains no
RES0010	ill	SYMPTOM	1	i'll	um ok well ill i ill go
RES0010	ill	SYMPTOM	1	<DELETED>	well ill i ill go speak to
RES0011	fatigued	SYMPTOM	1	<DELETED>	like you are fatigued that youve been
RES0011	ramipril	DRUG	1	ramapril	called i take ramipril and i take
RES0011	throats	ANATOMY	1	kind of	its like my throats kinda tired ok
RES0011	history	FINDING	1	<DELETED>	on the the history today so next
RES0011	tylenol	DRUG	1	<DELETED>	and maybe some tylenol and we will
RES0011	rigors	SYMPTOM	1	<DELETED>	shakes or or rigors ive been like
RES0011	fluids	PROCEDURE	1	<DELETED>	give you some fluids and maybe some
RES0011	ill	SYMPTOM	1	i'll	the couch like ill get up from
RES0011	tam	DRUG	1	<DELETED>	one like tam tam something ok maybe
RES0011	tamsulosin	DRUG	1	tamsilocin	something ok maybe tamsulosin that sounds right
RES0012	white blood cell count	LAB_RESULT	4	<DELETED>	see if your white blood cell count is high and
RES0012	difficulty breathing	SYMPTOM	2	<DELETED>	and then the difficulty breathing or shortness of
RES0012	take deep breath	FINDING	3	uh i can retain	like if i take a deep breath ill have it
RES0012	feeling better	FINDING	2	<DELETED>	i can get feeling better hope its not
RES0012	physical exam	FINDING	2	<DELETED>	i do a physical exam of course and
RES0012	consolidation	CONDITION	1	<DELETED>	is like a consolidation if theres pneumonia
RES0012	night sweats	SYMPTOM	2	<UNKNOWN>	more chills or night sweats well i dont
RES0012	chest xray	PROCEDURE	2	<UNKNOWN>	up like a chest xray to see whats
RES0012	chest xray	PROCEDURE	2	<DELETED>	can do a chest xray to see if
RES0012	chest pain	SYMPTOM	2	<DELETED>	and then the chest pain just seems like
RES0012	wheezing	SYMPTOM	1	eating worth	and are you wheezing with the cough
RES0012	coughing	SYMPTOM	1	cough	with breathing or coughing in the past
RES0012	timeline	DRUG	1	<DELETED>	it from the timeline like you started
RES0012	coughing	SYMPTOM	1	<DELETED>	like you started coughing two days ago
RES0012	coughing	SYMPTOM	1	<DELETED>	its from you coughing a lot it
RES0012	serious	FINDING	1	<DELETED>	its not anything serious like i i
RES0012	creamy	FINDING	1	<DELETED>	well yeah its creamy yellow ok sure
RES0012	potato	DRUG	1	day	like a couch potato right and i
RES0012	fevers	SYMPTOM	1	fever recently uh	you had any fevers race recently i
RES0012	soaked	PROCEDURE	1	choked	i feel like soaked and but yeah
RES0012	hearts	ANATOMY	1	heart's	feel like your hearts racing no no
RES0012	cancer	CONDITION	1	<DELETED>	and like like cancer stuff is super
RES0012	cough	DRUG	1	<DELETED>	but then ill cough and ill kind
RES0012	lungs	ANATOMY	1	<DELETED>	close to the lungs how old was
RES0012	meth	DRUG	1	<DELETED>	like cocaine or meth anything like that
RES0012	hope	FINDING	1	<DELETED>	yeah i just hope i can get
RES0012	hope	FINDING	1	<DELETED>	get feeling better hope its not anything
RES0012	hope	FINDING	1	<DELETED>	yeah i just hope its like i
RES0012	hope	FINDING	1	<DELETED>	its like i hope like you said
RES0012	ill	SYMPTOM	1	i'll	a deep breath ill have it but
RES0012	ill	SYMPTOM	1	i'll	of sweaty and ill cough for for
RES0012	ill	SYMPTOM	1	<DELETED>	without but then ill cough and ill
RES0012	ill	SYMPTOM	1	<DELETED>	ill cough and ill kind of keep
RES0012	add	CONDITION	1	<DELETED>	you wanted to add that i missed
RES0012	pneumonia	CONDITION	1	<DELETED>	consolidation if theres pneumonia or you know
RES0012	infection	CONDITION	1	<DELETED>	got like an infection or something and
RES0012	time time ok	SYMPTOM	3	<UNKNOWN>	it all the time all the time ok but its not
RES0013	obstructive pulmonary disease	CONDITION	3	<DELETED>	is a chronic obstructive pulmonary disease because you have
RES0013	other things	FINDING	2	<DELETED>	area and then other things could be like
RES0013	inflammation	CONDITION	1	<DELETED>	thats basically just inflammation in your lungs
RES0013	flu vaccine	DRUG	2	floor	so like the flu vaccine every year oh
RES0013	chest xray	PROCEDURE	2	<DELETED>	imaging like a chest xray and a pulmonary
RES0013	monitoring	PROCEDURE	1	<DELETED>	meantime well keep monitoring you to make
RES0013	indicated	FINDING	1	<DELETED>	function test if indicated and so that
RES0013	imaging	FINDING	1	<DELETED>	well do some imaging like a chest
RES0013	narrow	FINDING	1	<DELETED>	your airways to narrow and so you
RES0013	lungs	ANATOMY	1	<DELETED>	inflammation in your lungs that causes your
RES0013	best	CONDITION	1	<DELETED>	how we can best help you sounds
RES0014	allergic rhinitis	CONDITION	2	<DELETED>	pneumonia or like allergic rhinitis how does that
RES0014	bronchodilators	DRUG	1	<DELETED>	well see if bronchodilators will help with
RES0014	other things	FINDING	2	<DELETED>	also rule out other things like pneumonia or
RES0014	chest xray	PROCEDURE	2	<DELETED>	past like a chest xray or investigations like
RES0014	condition	CONDITION	1	conditions	have any other condition i i do
RES0014	too much	FINDING	2	<DELETED>	im running around too much i feel shortness
RES0014	symptoms	SYMPTOM	1	<DELETED>	asthma since your symptoms started three months
RES0014	symptoms	SYMPTOM	1	<DELETED>	help with your symptoms and if it
RES0014	running	FINDING	1	<DELETED>	like if im running around too much
RES0014	imaging	FINDING	1	<DELETED>	ever had any imaging done in the
RES0014	hearts	ANATOMY	1	heart's	feelings like your hearts racing nope no
RES0014	cancer	CONDITION	1	cancers	like heart conditions cancer no uh no
RES0014	normal	FINDING	1	<DELETED>	maybe like the normal amount like if
RES0014	asthma	CONDITION	1	<DELETED>	you have is asthma since your symptoms
RES0014	else	FINDING	1	<DELETED>	didnt have anything else to add i
RES0014	cold	PROCEDURE	1	<DELETED>	this smoking and cold is triggering that
RES0014	add	CONDITION	1	<DELETED>	anything else to add i guess we
RES0014	pneumonia	CONDITION	1	<DELETED>	other things like pneumonia or like allergic
RES0015	no sore throat	FINDING	3	nope	a sore throat no no sore throat no sore throat
RES0015	recently moved	FINDING	2	<DELETED>	because you have recently moved to canada from
RES0015	other things	FINDING	2	<DELETED>	up further for other things like copor lung
RES0015	chest x ray	PROCEDURE	3	<DELETED>	can do a chest x ray for that as
RES0015	lung cancer	CONDITION	2	<DELETED>	things like copor lung cancer how does that
RES0015	infectious	CONDITION	1	<DELETED>	it is highly infectious and and we
RES0015	diagnostic	PROCEDURE	1	<DELETED>	they have other diagnostic work up for
RES0015	negatives	FINDING	1	<DELETED>	out to be negatives then well have
RES0015	symptoms	SYMPTOM	1	<DELETED>	most of your symptoms fit with tb
RES0015	serious	FINDING	1	<DELETED>	might be something serious so just wanted
RES0015	tinged	DRUG	1	<DELETED>	of pink pink tinged sputum as well
RES0015	tinged	DRUG	1	<DELETED>	sputum like pink tinged sputum how much
RES0015	hearts	ANATOMY	1	heart's	feeling like your hearts racing no no
RES0015	swell	FINDING	1	<DELETED>	limbs no no swell leg swelling no
RES0015	turn	FINDING	1	<DELETED>	both of those turn out to be
RES0015	ill	SYMPTOM	1	i'll	point and then ill break out into
RES0015	fit	FINDING	1	<DELETED>	of your symptoms fit with tb and
RES0015	typical pneumonia	CONDITION	2	<DELETED>	like another another typical pneumonia we can do
RES0015	presents	FINDING	1	<DELETED>	and how it presents so we just
RES0016	nausea and vomiting	SYMPTOM	3	<UNKNOWN>	ok how about nausea and vomiting uh no headaches
RES0016	pulmonary fibrosis	CONDITION	2	<DELETED>	it could be pulmonary fibrosis either like you
RES0016	autoimmune process	CONDITION	2	<DELETED>	you know an autoimmune process or triggered after
RES0016	racing heart	FINDING	2	<UNKNOWN>	like your hearts racing no heart has been fine
RES0016	able to breathe	FINDING	3	<DELETED>	just not being able to breathe at one point
RES0016	lung cancer	CONDITION	2	<DELETED>	its perhaps a lung cancer asthma and you
RES0016	definitely	FINDING	1	<DELETED>	past we will definitely also look into
RES0016	marijuana	CONDITION	1	no	drugs no no marijuana no cocaine nothing
RES0016	ramipril	DRUG	1	ramapurl	any medications just ramipril for my high
RES0016	negative	LAB_RESULT	1	<DELETED>	else comes back negative ok sounds good
RES0016	hearts	ANATOMY	1	heart's	feeling like your hearts racing no heart
RES0016	either	FINDING	1	<DELETED>	be pulmonary fibrosis either like you know
RES0016	asthma	CONDITION	1	<DELETED>	a lung cancer asthma and you mentioned
RES0016	else	FINDING	1	<DELETED>	case all everything else comes back negative
RES0016	back	ANATOMY	1	<DELETED>	everything else comes back negative ok sounds
RES0016	add	CONDITION	1	<DELETED>	you wanted to add that i maybe
RES0016	and right	ANATOMY	2	<DELETED>	it may be and right now it sounds
RES0016	infection	CONDITION	1	<DELETED>	after like an infection that you may
RES0016	not not really	FINDING	3	<UNKNOWN>	and there but not not really a fever no
RES0017	pulmonary fibrosis	CONDITION	2	<DELETED>	it could cause pulmonary fibrosis and then also
RES0017	joint pains	SYMPTOM	2	<DELETED>	then also the joint pains that youve been
RES0017	chest xray	PROCEDURE	2	<DELETED>	those including a chest xray and a chest
RES0017	chest ct	PROCEDURE	2	<DELETED>	xray and a chest ct sounds good
RES0017	tylenol	DRUG	1	to	everything ive tried tylenol cold ive tried
RES0017	symptom	SYMPTOM	1	<DELETED>	might be another symptom that is suggestive
RES0017	disease	CONDITION	1	<DELETED>	a connective tissue disease and it doesnt
RES0017	history	FINDING	1	<DELETED>	have a family history of those but
RES0017	lupus	CONDITION	1	lupus i yeah	arthritis or or lupus uh i dont
RES0017	hip	ANATOMY	1	head	really affecting my hip but like everything
RES0017	5 to 10 cigarettes	FINDING	4	five	to smoke like 5 to 10 cigarettes for around 20
RES0018	nausea or vomiting	FINDING	3	durable	ok and any nausea or vomiting i did feel
RES0018	runny nose	SYMPTOM	2	ruddy	you had a runny nose or sore throat
RES0018	tylenol	DRUG	1	tunnel	away just like tylenol cold and then
RES0018	covid19	CONDITION	1	covid-19	might might have covid19 or coronavirus and
RES0018	hearts	ANATOMY	1	heart's	feeling like your hearts racing no alright
RES0018	cough	DRUG	1	cough's	and uh the cough has been been
RES0018	tests	PROCEDURE	1	<DELETED>	and order those tests and well see
RES0018	meth	DRUG	1	bath	opioids or crystal meth anything like that
RES0018	pcr	PROCEDURE	1	<DELETED>	also do a pcr nasal swab testing
RES0018	infection	CONDITION	1	<DELETED>	you have an infection and so well
RES0018	cultures	PROCEDURE	1	<DELETED>	check some sputum cultures and and well
RES0018	results	FINDING	1	<DELETED>	what their their results say alright sounds
RES0018	your partner or partners	FINDING	4	<DELETED>	bit about your your partner or partners just my wife
RES0019	white blood cell count	LAB_RESULT	4	<UNKNOWN>	cbc and a white blood cell count but um for
RES0019	birth control pills	DRUG	3	<UNKNOWN>	yes just the birth control pills yeah ok no
RES0019	lumbar puncture	PROCEDURE	2	<DELETED>	to do a lumbar puncture or some blood
RES0019	antibiotics	DRUG	1	<DELETED>	be treated with antibiotics ok alright that
RES0019	meningitis	CONDITION	1	<DELETED>	have you know meningitis or something cause
RES0019	thunder	DRUG	1	a thunderclap	your life or thunder clap kind of
RES0019	covid19	CONDITION	1	covid-19	possibilities could be covid19 but also it
RES0019	tests	PROCEDURE	1	<DELETED>	will get those tests ordered did you
RES0019	signs	FINDING	1	<DELETED>	to look for signs of infection that
RES0019	clap	CONDITION	1	a thunderclap	life or thunder clap kind of sensation
RES0019	ill	SYMPTOM	1	i'll	alcohol i do ill have a glass
RES0019	infection	CONDITION	1	<DELETED>	for signs of infection that might be
RES0020	trouble breathing	SYMPTOM	2	troubles	and is this trouble breathing like after walking
RES0020	shingles vaccine	DRUG	2	shields	zoster or the shingles vaccine yes i had
RES0020	self quarantine	PROCEDURE	2	self-quarantine	test it requires self quarantine for 14 days
RES0020	antibiotics	DRUG	1	biotics	have you had antibiotics recently for any
RES0020	chest x ray	PROCEDURE	3	<UNKNOWN>	and also a chest x ray so that we
RES0020	chest x ray	PROCEDURE	3	<UNKNOWN>	and also the chest x ray could help us
RES0020	pneumovax	DRUG	1	pneumovac okay	date with my pneumovax ok great yeah
RES0020	covid19	CONDITION	1	covid-19	include something like covid19 so well be
RES0020	zoster	CONDITION	1	disaster	youve had the zoster or the shingles
RES0020	lungs	ANATOMY	1	lung	on in your lungs like a possible
RES0020	dust	FINDING	1	dusts	kind of like dust or or molds
RES0020	penicillin ok	DRUG	2	<UNKNOWN>	im allergic to penicillin ok have you had
RES0021	fever cough	SYMPTOM	2	<UNKNOWN>	youve had a fever cough and being tired
RES0021	common cold	CONDITION	2	<UNKNOWN>	common like the common cold like an adenovirus
RES0021	chest x ray	PROCEDURE	3	<UNKNOWN>	along with a chest x ray and we will
RES0021	covid19	CONDITION	1	covid-19	infection and possibly covid19 or something more
RES0021	covid19	CONDITION	1	<DELETED>	testing for for covid19 with a nasal
RES0021	hearts	ANATOMY	1	heart's	felt like your hearts racing at all
RES0021	rigors	SYMPTOM	1	rigers	any chills or rigors no have you
RES0021	either	FINDING	1	it	the stool either either being red or
RES0021	ear	CONDITION	1	ear situation	eye or or ear symptoms like discharge
RES0022	public health	PROCEDURE	2	<DELETED>	after note notified public health so that the
RES0022	exacerbation	FINDING	1	<DELETED>	could be an exacerbation of your copand
RES0022	sensitivity	CONDITION	1	<DELETED>	got any photo sensitivity or kind of
RES0022	quarantine	PROCEDURE	1	<DELETED>	youll need to quarantine for 14 days
RES0022	positive	FINDING	1	<DELETED>	the results are positive well after note
RES0022	thunder	DRUG	1	thunderclap	of like a thunder clap sensation no
RES0022	covid19	CONDITION	1	covid	with the pandemic covid19 is definitely pne
RES0022	related	FINDING	1	<DELETED>	not covid really related at all or
RES0022	titrate	PROCEDURE	1	<DELETED>	need to just titrate your inhaler so
RES0022	clap	CONDITION	1	<DELETED>	like a thunder clap sensation no nothing
RES0022	cop	DRUG	1	copd at a	just like the cop ok my family
RES0022	pne	CONDITION	1	one	covid19 is definitely pne thing that will
RES0022	run	FINDING	1	<DELETED>	need to just run some lab work
RES0022	pcr	PROCEDURE	1	<DELETED>	and do the pcr nasal swab as
RES0022	doc	DRUG	1	<DELETED>	now ok thanks doc alright youre welcome
RES0022	infection	CONDITION	1	<DELETED>	have a bacterial infection thats not covid
RES0022	results	FINDING	1	<DELETED>	and if the results are positive well
RES0022	yesterday yesterday	FINDING	2	<UNKNOWN>	diarrhea start like yesterday yesterday ok and and
RES0023	10 pounds	FINDING	2	ten	probably 5 or 10 pounds ok ok um
RES0023	ramipril	DRUG	1	<DELETED>	i take a ramipril and metformin ok
RES0023	ramipril	DRUG	1	okay ramapril	and metformin ok ramipril and metformin any
RES0023	cannabis	DRUG	1	<DELETED>	do you use cannabis or any other
RES0023	symptoms	SYMPTOM	1	<DELETED>	based on the symptoms youre experiencing it
RES0023	positive	FINDING	1	<DELETED>	your covitest is positive or not ok
RES0023	process	ANATOMY	1	<DELETED>	kind of infective process like maybe some
RES0023	isolate	DRUG	1	<DELETED>	is to self isolate you and your
RES0023	soaked	PROCEDURE	1	so great	shirt was was soaked through when i
RES0023	3 or 4	FINDING	3	three	ill have like 3 or 4 beers on the
RES0023	cough	DRUG	1	<DELETED>	actually with the cough i would say
RES0023	swab	PROCEDURE	1	<DELETED>	to get a swab done on you
RES0023	back	ANATOMY	1	<DELETED>	get the results back shortly and youll
RES0023	swab	PROCEDURE	1	<DELETED>	will get that swab done right away
RES0023	ill	SYMPTOM	1	i'll	ok ok so ill ask you few
RES0023	ill	SYMPTOM	1	i'll	drink alcohol maybe ill have like 3
RES0023	infection	CONDITION	1	<DELETED>	kind of viral infection that were concerned
RES0023	results	FINDING	1	<DELETED>	will get the results back shortly and
RES0023	other other people	FINDING	3	<UNKNOWN>	around to any other other people and your wife
RES0023	pretty pretty	FINDING	2	<UNKNOWN>	ive been feeling pretty pretty hot and just
RES0024	vomiting diarrhea	SYMPTOM	2	<UNKNOWN>	any nausea or vomiting no any diarrhea or constipation no
RES0024	nasal swab test	PROCEDURE	3	<DELETED>	will require a nasal swab test for that usually
RES0024	cancer ovarian	CONDITION	2	<DELETED>	you know breast cancer ovarian cancer no ok
RES0024	eczema cream	DRUG	2	zema	i had like eczema cream like the the
RES0024	symptoms	SYMPTOM	1	<DELETED>	with uh the symptoms of losing your
RES0024	symptoms	SYMPTOM	1	<DELETED>	days after your symptoms are gone so
RES0024	history	FINDING	1	<DELETED>	on uh the history today was there
RES0024	usually	FINDING	1	<DELETED>	test for that usually the results are
RES0024	isolate	DRUG	1	<DELETED>	required to self isolate now for the
RES0024	breast	PROCEDURE	1	<DELETED>	do you know breast cancer ovarian cancer
RES0024	cancer	CONDITION	1	<DELETED>	breast cancer ovarian cancer no ok so
RES0024	else	FINDING	1	<DELETED>	was there anything else that i maybe
RES0024	back	ANATOMY	1	<DELETED>	results are coming back now within 48
RES0024	back	ANATOMY	1	<DELETED>	the results come back from this test
RES0024	results	FINDING	1	<DELETED>	that usually the results are coming back
RES0024	results	FINDING	1	<DELETED>	know when the results come back from
RES0025	escitalopram	DRUG	1	<DELETED>	hydromorphone uh uh escitalopram ok and that
RES0025	overtime	DRUG	1	time	symptoms gotten worse overtime yeah they they
RES0025	cannabis	DRUG	1	cannabis or	other substances like cannabis um i will
RES0025	throats	ANATOMY	1	throat's	cough by my throats felt a little
RES0025	covid19	CONDITION	1	covid-19	some cases of covid19 that that are
RES0025	tylenol	DRUG	1	silenol	cant control with tylenol then please come
RES0025	ill	SYMPTOM	1	i'll	that sounds good ill get some gatorade
RES0026	neck stiffness	SYMPTOM	2	next sickness	you dont have neck stiffness but itll be
RES0026	thunder	DRUG	1	thunderclap	life or a thunder clap sensation no
RES0026	fever	FINDING	1	<DELETED>	ive had for fever i think ive
RES0026	clap	CONDITION	1	<DELETED>	or a thunder clap sensation no its
RES0026	ill	SYMPTOM	1	i'll	here ok so ill start with the
RES0026	malignancys	CONDITION	1	malignancies	how about any malignancys or or cancers
RES0026	csection	PROCEDURE	1	um	any surgeries before csection how many children
RES0026	csection	PROCEDURE	1	c-section	complications with the csection um no no
RES0027	not feeling well	SYMPTOM	3	<DELETED>	nausea vomiting and not feeling well that being said
RES0027	no dizziness	FINDING	2	<UNKNOWN>	at all um no no dizziness alright and have
RES0027	nausea vomiting	SYMPTOM	2	<DELETED>	being sick with nausea vomiting and not feeling
RES0027	hypothyroidism	CONDITION	1	as	before i have hypothyroidism i see ok
RES0027	multi vitamin	DRUG	2	multivitamin	i take this multi vitamin i cant remember
RES0027	viral illness	CONDITION	2	<DELETED>	another type of viral illness or possibly a
RES0027	chest x ray	PROCEDURE	3	<DELETED>	well as a chest x ray to start with
RES0027	being sick	SYMPTOM	2	<DELETED>	with your husband being sick with nausea vomiting
RES0027	blackout	SYMPTOM	1	out	faint or maybe blackout no ok and
RES0027	symptoms	SYMPTOM	1	<DELETED>	hearing about your symptoms of having this
RES0027	possibly	FINDING	1	<DELETED>	viral illness or possibly a bacterial infection
RES0027	hearing	FINDING	1	<DELETED>	im considering after hearing about your symptoms
RES0027	coughs	SYMPTOM	1	cough's	well because the coughs been keeping you
RES0027	cough	DRUG	1	<DELETED>	of having this cough and fever and
RES0027	fever	FINDING	1	<DELETED>	this cough and fever and being tired
RES0027	tired	SYMPTOM	1	<DELETED>	fever and being tired these last few
RES0027	cold	PROCEDURE	1	cold-like	you had any cold like symptoms with
RES0027	back	ANATOMY	1	<DELETED>	results to come back ok yeah that
RES0027	ill	SYMPTOM	1	i'll	you drink alcohol ill have a glass
RES0027	pcr	PROCEDURE	1	<DELETED>	blood work a pcr nasal swab that
RES0027	infection	CONDITION	1	<DELETED>	possibly a bacterial infection but certainly we
RES0027	results	FINDING	1	<DELETED>	some of those results to come back
RES0028	nausea or vomiting	FINDING	3	<DELETED>	any kind of nausea or vomiting or fever or
RES0028	birth control pill	DRUG	3	<UNKNOWN>	been on the birth control pill um for two
RES0028	coughing up blood	SYMPTOM	3	<UNKNOWN>	noticed at all coughing up blood no blood ok
RES0028	multi vitamin	DRUG	2	multivitamin okay	also a daily multi vitamin ok and how
