file_id	term	category	length	parakeet_sub	ref_context
D0422-S1-T01	cleaning	FINDING	1	pointing	to the floor cleaning your feet down
D0422-S1-T01	worried	FINDING	1	worry	which is everyone's worried right didn't say
D0422-S1-T01	nursing	PROCEDURE	1	fists noticing where	make tight best nursing wear that brings
D0422-S1-T01	nursing	PROCEDURE	1	noticing	as you can nursing the tension in
D0422-S1-T01	helped	FINDING	1	he's been and that helps	can spend emma helped me a lot
D0422-S1-T01	asleep	FINDING	1	the floor	your feet fall asleep or letting the
D0422-S1-T01	heroin	DRUG	1	flexing	come down and heroin bust in your
D0422-S1-T01	breast	PROCEDURE	1	breaths	a few more breast memorizing what it
D0422-S1-T01	sleep	DRUG	1	week sleep-wise but just not a	a terrible weeks sleep wise but it
D0422-S1-T01	shock	CONDITION	1	talk	had a bad shock with his mom
D0422-S1-T01	march	CONDITION	1	<DELETED>	to stay in march probably out of
D0422-S1-T01	dress	CONDITION	1	he addressed	wish things you dress with her yeah
D0422-S1-T01	talks	FINDING	1	talked	fine if he talks to me about
D0422-S1-T01	wings	ANATOMY	1	<DELETED>	doing yeah well wings it would be
D0422-S1-T01	spell	SYMPTOM	1	<DELETED>	how do you spell in the place
D0422-S1-T01	shots	DRUG	1	exhale allow your jaw to	a lot of shots drop and your
D0422-S1-T01	wrist	ANATOMY	1	wrists	into your forearms wrist and fingers exhale
D0422-S1-T01	sick	SYMPTOM	1	thick	your heart really sick so there was
D0422-S1-T01	face	ANATOMY	1	choice he	of making that face you just have
D0422-S1-T01	base	ANATOMY	1	basically	so then he base we did a
D0422-S1-T01	star	CONDITION	1	his heart	waiting for a star to go with
D0422-S1-T01	park	CONDITION	1	embark upon he gives up	adventure to a park and bark use
D0422-S1-T01	base	ANATOMY	1	<DELETED>	more half a base to rather than
D0422-S1-T01	ears	ANATOMY	1	your ear to	side to your ears your shoulder know
D0422-S1-T01	best	CONDITION	1	fists noticing where	to make tight best nursing wear that
D0422-S1-T01	cup	CONDITION	1	cope	choice but to cup yeah and i
D0422-S1-T01	men	CONDITION	1	from it	get jazz for men it's not a
D0422-S1-T01	eye	CONDITION	1	by	to break your eye looking for checks
D0422-S1-T01	increase	FINDING	1	increased	of decrease anxiety increase acceptance is he
D0422-S1-T01	problems	FINDING	1	problem	don't want your problems some sort of
D0422-S1-T01	released	PROCEDURE	1	your next inhale in	up exhale and released in him and
D0422-S1-T01	released	PROCEDURE	1	fists exhale release let	tight this xl released but it all
D0422-S1-T01	uncomfortable	FINDING	1	uncomfortably	kind of ended uncomfortable how did josh
D0422-S1-T01	talked	CONDITION	1	talk	you and i talked to her unlike
D0422-S1-T01	talked	CONDITION	1	talk	josh who we talked about most things
D0422-S1-T01	lights	CONDITION	1	legs	and let your lights come down and
D0422-S1-T01	pretty pretty	FINDING	2	<UNKNOWN>	thinks that is pretty pretty terrifying you never
D0422-S1-T02	prescription refill	PROCEDURE	2	<UNKNOWN>	to get the prescription refill there's no practical
D0422-S1-T02	difficulty	FINDING	1	difficulties	one already has difficulty regulating mood so
D0422-S1-T02	medicine	DRUG	1	<DELETED>	to take the medicine medication what were
D0422-S1-T02	classes	PROCEDURE	1	causes	good thing the classes are not immediately
D0422-S1-T02	impulse	PROCEDURE	1	pulse	decay is like impulse treatment it's easy
D0422-S1-T02	others	DRUG	1	others'	being considerate of others needs sometimes means
D0422-S1-T02	drugs	PROCEDURE	1	direct	i guess different drugs fashion i don't
D0422-S1-T02	issue	FINDING	1	issues	a lot of issue i think they
D0422-S1-T02	glass	DRUG	1	gland stable	hormone for that glass table is probably
D0422-S1-T02	easy	FINDING	1	easygoing	like the ridiculously easy going for the
D0422-S1-T02	back	ANATOMY	1	conversations that	there are stations back we haven't been
D0422-S1-T02	cage	DRUG	1	and	to be the cage if it does
D0422-S1-T02	and part	ANATOMY	2	goiter in	have a greater and part of her thyroid
D0422-S1-T02	please	FINDING	1	plays	and a sense please directly into a
D0422-S1-T03	ask question	FINDING	2	<UNKNOWN>	i will never ask a question again that's just
D0422-S1-T03	wellbutrin	DRUG	1	wilbutra	was talkin taking wellbutrin and something else
D0422-S1-T03	attachment	PROCEDURE	1	detachment	same kind of attachment she lost her
D0422-S1-T03	atrophies	CONDITION	1	atrophied	that it gets atrophies and then get
D0422-S1-T03	overtime	DRUG	1	strengthened over time	and strength and overtime yes and i
D0422-S1-T03	serious	FINDING	1	<DELETED>	understand that is serious part of feeling
D0422-S1-T03	hands	ANATOMY	1	tense	like something's really hands and it was
D0422-S1-T03	back	ANATOMY	1	backfiring	basically ends up back burner you know
D0422-S1-T03	turn	FINDING	1	<DELETED>	of i just turn it off gradual
D0422-S1-T03	exam	PROCEDURE	1	them	a closeness more exam in my life
D0422-S1-T03	tia	CONDITION	1	aversive to you i don't	a verse of tia i know i
D0422-S1-T03	knows right	FINDING	2	<DELETED>	to her she knows all the right i mean she
D0422-S1-T04	healthcare	PROCEDURE	1	care	to get him healthcare so he can
D0422-S1-T04	stepping	FINDING	1	with stefan	was actually was stepping on saturday night
D0422-S1-T04	transfer	PROCEDURE	1	would probably need insurance for	crying you to transfer that kind of
D0422-S1-T04	walking	FINDING	1	in	pretty much just walking i mean i
D0422-S1-T04	playing	FINDING	1	blaming	know he's just playing them for his
D0422-S1-T04	either	FINDING	1	know	it worse or either makes me feel
D0422-S1-T04	oral	FINDING	1	or elaborates your	guessing that expands oral roberts you thought
D0422-S1-T04	best	CONDITION	1	psychiatry at a	you called out best buy christiana hospital
D0422-S1-T04	pass	FINDING	1	being so passive	than means he'll pass it but in
D0422-S1-T04	back	ANATOMY	1	backup	whole lot of back of anywhere i
D0422-S1-T04	rose	DRUG	1	both	have help right rose for yourself and
D0422-S1-T04	base	ANATOMY	1	based	it's mostly group base and it's mostly
D0422-S1-T04	tax	DRUG	1	in two respects	well manning interest tax one in which
D0422-S1-T04	add	CONDITION	1	<DELETED>	it also would add some structure to
D0422-S1-T04	and problem	FINDING	2	<UNKNOWN>	they're pretty structured and problem-focused very focused on
D0422-S1-T04	proactiv	PROCEDURE	1	proactive	i don't know proactiv we can do
D0422-S1-T04	our way	DRUG	2	a	it could be our way he could really
D0422-S1-T04	option	FINDING	1	options	or giving me option so yeah i
D0422-S2-T01	don't know	FINDING	2	<DELETED>	i don't i don't know whether i'm like
D0422-S2-T01	education	FINDING	1	agitation	at the like education that i did
D0422-S2-T01	shoulders	ANATOMY	1	okay sure shoulders relax relax	was against okay shoulders relaxed then i'll
D0422-S2-T01	contacts	PROCEDURE	1	context where	me in the contacts we're like like
D0422-S2-T01	hocking	ANATOMY	1	i talking	ways like ice hocking about it because
D0422-S2-T01	others	DRUG	1	is	hurtful and the others that that becomes
D0422-S2-T01	light	PROCEDURE	1	<DELETED>	upset at the light at the like
D0422-S2-T01	worry	FINDING	1	two worries	you have to worry about conveying it
D0422-S2-T01	pass	FINDING	1	past	i can't push pass to get to
D0422-S2-T01	sick	SYMPTOM	1	i'm using	shorthand that i'm sick amusing is ashley
D0422-S2-T01	ice	DRUG	1	i talking	some ways like ice hocking about it
D0422-S2-T01	witches	FINDING	1	days	till easter yeah witches it's not really
D0422-S2-T01	talked	CONDITION	1	talk	because when i talked about it i'm
D0422-S2-T01	objecting objecting	PROCEDURE	2	<UNKNOWN>	i'm sort of objecting objecting to i'm not
D0422-S2-T02	herniated disc	CONDITION	2	hurricane	this about a herniated disc and he said
D0422-S2-T02	herniated disc	CONDITION	2	<DELETED>	lot about a herniated disc thank you for
D0422-S2-T02	determination	PROCEDURE	1	self-damnation	the awfulizing the self-determination or the damnation
D0422-S2-T02	determination	PROCEDURE	1	self-damination right in	the old habitual self-determination bright and disputing
D0422-S2-T02	distraction	PROCEDURE	1	disregard	have my own distraction but i think
D0422-S2-T02	responsible	FINDING	1	irresponsible	that makes me responsible as i shouldn't
D0422-S2-T02	responsible	FINDING	1	irresponsible	that makes me responsible thoughtless person as
D0422-S2-T02	expression	PROCEDURE	1	<DELETED>	don't create the expression which usually comes
D0422-S2-T02	dizziness	SYMPTOM	1	you used humor	desperation to congress dizziness are you were
D0422-S2-T02	follicle	ANATOMY	1	fallible human no	i am the follicle know what do
D0422-S2-T02	not well	FINDING	2	<UNKNOWN>	you feel what not well-liked physically but i'm
D0422-S2-T02	possible	FINDING	1	more responsible	should be worse possible because i arranged
D0422-S2-T02	overtime	DRUG	1	time	i guess with overtime you build a
D0422-S2-T02	serious	FINDING	1	see	choice since you serious since you clearly
D0422-S2-T02	elation	FINDING	1	bliss or rage right it is	depression a late elation whisper ridge this
D0422-S2-T02	playing	FINDING	1	playing	when i was role-playing would you agree
D0422-S2-T02	release	PROCEDURE	1	thoroughly c thoroughly	lee a the release easterly d p
D0422-S2-T02	related	FINDING	1	<DELETED>	have related to related to me that
D0422-S2-T02	turned	FINDING	1	tend	i think i turned to listen to
D0422-S2-T02	change	PROCEDURE	1	changing	your language is change your speaking in
D0422-S2-T02	change	PROCEDURE	1	changed 30-something	expected to have change 30 something years
D0422-S2-T02	helped	FINDING	1	help	the people you helped nor to the
D0422-S2-T02	bright	FINDING	1	self-damination right in	old habitual self-determination bright and disputing and
D0422-S2-T02	bright	FINDING	1	right	efficiency and perfection bright dispute but in
D0422-S2-T02	active	DRUG	1	effective	up with the active new philosophy in
D0422-S2-T02	found	FINDING	1	phoned	and so i found you on friday
D0422-S2-T02	peach	DRUG	1	<DELETED>	cheerful happy a peach otherwise it was
D0422-S2-T02	mouse	PROCEDURE	1	enough	think i said mouse you did a
D0422-S2-T02	speak	FINDING	1	dispute	be able to speak you should be
D0422-S2-T02	heart	CONDITION	1	and you'll hop	flares in your heart from disputing to
D0422-S2-T02	speed	DRUG	1	disputing	being better at speed i just did
D0422-S2-T02	nerve	ANATOMY	1	<DELETED>	are probably some nerve and nervousness about
D0422-S2-T02	arms	CONDITION	1	<DELETED>	of my mom arms and stuff like
D0422-S2-T02	paws	ANATOMY	1	positive	mostly be bright paws and both positive
D0422-S2-T02	face	ANATOMY	1	nice	all of my face things and then
D0422-S2-T02	tums	DRUG	1	<DELETED>	that is eating tums to which other
D0422-S2-T02	hurt	FINDING	1	hard	call really hurt hurt it is really
D0422-S2-T02	cat	PROCEDURE	1	catastrophized	your mind and cat has taught us
D0422-S2-T02	act	PROCEDURE	1	activating	consequence of the act of the eating
D0422-S2-T02	abs	CONDITION	1	describe or observe	you described her abs or something that
D0422-S2-T02	bun	PROCEDURE	1	things	i said a bun do your best
D0422-S2-T02	valuation	PROCEDURE	1	<DELETED>	notice yourself of valuation telling your father
D0422-S2-T02	service	PROCEDURE	1	thoroughness	week is greater service greater and identify
D0422-S2-T02	cancers	CONDITION	1	seek answers	want to see cancers because and you're
D0422-S2-T02	gentler	DRUG	1	<DELETED>	be gentler on gentler on yourself in
D0422-S3-T01	does not know	FINDING	3	<UNKNOWN>	that in she does not know so that might
D0422-S3-T01	self hatred	CONDITION	2	this self-hatred	story where their self hatred comes up is
D0422-S3-T01	sea urchin	DRUG	2	you're extremely	you got that sea urchin afraid that something
D0422-S3-T01	5 minutes	PROCEDURE	2	five	so we have 5 minutes okay a little
D0422-S3-T01	5 minutes	PROCEDURE	2	five	for the last 5 minutes yeah yeah shirts
D0422-S3-T01	timeline	DRUG	1	timelines	accountable for meeting timeline throughout the day
D0422-S3-T01	steering	FINDING	1	what's scary what's	may be what steering right with scary
D0422-S3-T01	overtime	DRUG	1	you slowly	doing so much overtime easily get to
D0422-S3-T01	hopeless	FINDING	1	your hopelessness	of like you're hopeless ness is raising
D0422-S3-T01	worried	FINDING	1	worry	me i also worried that i guess
D0422-S3-T01	animals	DRUG	1	animals'	just saved some animals life is just
D0422-S3-T01	surgery	FINDING	1	four-hour surgery hmm	crazy for our surgery that feels it
D0422-S3-T01	rather	FINDING	1	other	know knew something rather he just saved
D0422-S3-T01	lonely	FINDING	1	mood	right not just lonely but specifically self-critical
D0422-S3-T01	stress	FINDING	1	<DELETED>	helps me do stress and it helped
D0422-S3-T01	helped	FINDING	1	helps	stress and it helped me get away
D0422-S3-T01	easily	FINDING	1	you slowly	so much overtime easily get to know
D0422-S3-T01	day 7	FINDING	2	<UNKNOWN>	job or every day 7 days a week
D0422-S3-T01	west	CONDITION	1	<DELETED>	the type of west lifestyle i thought
D0422-S3-T01	back	ANATOMY	1	<DELETED>	it yeah the back could feel a
D0422-S3-T01	disc	FINDING	1	<DELETED>	with this particular disc distortion it does
D0422-S3-T01	hope	FINDING	1	of	want take care hope you feel better
D0422-S3-T01	reinforcements	PROCEDURE	1	reinforcement	know that the reinforcements will come but
D0422-S3-T01	way way	DRUG	2	<UNKNOWN>	your mother's mind way way too young in
D0422-S3-T02	complete	DRUG	1	<DELETED>	that's especially i complete like i completely
D0422-S3-T02	church	FINDING	1	<DELETED>	at church at church about this like
D0422-S3-T02	3 hours	FINDING	2	three	it it's like 3 hours around 2 yeah
D0422-S3-T02	3 hours	FINDING	2	three	either or like 3 hours i would feel
D0422-S3-T02	3 hours	FINDING	2	three	because particularly after 3 hours of holding it
D0422-S3-T03	anxiety	CONDITION	1	<DELETED>	explain my anxiety anxiety about how i
D0422-S3-T03	walking	FINDING	1	blocking	costume parts like walking in into the
D0422-S3-T03	parsley	DRUG	1	partially	audience or like parsley it just seems
D0422-S3-T03	either	FINDING	1	hand	working with him either i find a
D0422-S3-T03	revolt	DRUG	1	revolts	about haitian slave revolt and that was
D0422-S3-T03	issue	FINDING	1	the initial oh	really having an issue over everyone hi
D0422-S3-T03	dish	CONDITION	1	<DELETED>	like 2 000 dish in the plaza
D0422-S3-T03	easy	FINDING	1	aresia is	lot and are easy as definitely i
D0422-S3-T03	skip	FINDING	1	skipped	would have rather skip going over there
D0422-S3-T03	turn	FINDING	1	list of	department yeah let's turn multimedia consultants and
D0422-S3-T03	keto	PROCEDURE	1	keynote	what okay the keto today was a
D0422-S3-T03	top	PROCEDURE	1	talk	part of her top she was discussing
D0422-S3-T03	oic	CONDITION	1	see	and interviewing people oic yes that makes
D0422-S3-T03	and right	ANATOMY	2	<UNKNOWN>	tussle over something and right now says that
D0422-S3-T03	buckle	SYMPTOM	1	local	convention a big buckle sci-fi convention this
D0422-S3-T03	talked	CONDITION	1	tapped	knew that i talked out of two
D0422-S3-T03	damian	DRUG	1	damien	of mine and damian who house is
D0422-S3-T04	likely	FINDING	1	luckily	with our options likely i didn't talk
D0422-S3-T04	write	FINDING	1	right	is she now write what she wants
D0422-S3-T04	jumps	FINDING	1	jumpsized	the guy who jumps eyes so she
D0422-S3-T04	write	FINDING	1	right	those on there write a lot of
D0422-S3-T04	best	CONDITION	1	looking	one or the best-looking one but it
D0422-S3-T04	do 2	DRUG	2	<UNKNOWN>	i needed to do 2 weeks ago i
D0422-S3-T04	adderal	DRUG	1	adderall	against taking the adderal yesterday because that
D0422-S3-T04	adderal	DRUG	1	adderall	i take the adderal yeah you know
D0422-S3-T04	adderal	DRUG	1	adderall	i took the adderal but i definitely
D0422-S3-T05	don't know	FINDING	2	<DELETED>	about you i don't know i'm not having
D0422-S3-T05	contacts	PROCEDURE	1	context	lot of important contacts that i don't
D0422-S3-T05	too much	FINDING	2	to mention	you do this too much intentionally but i
D0422-S3-T05	worried	FINDING	1	worry	think you might worried that i won't
D0422-S3-T05	fix	DRUG	1	thanks	be like that fix i really want
D0422-S3-T06	sleep	DRUG	1	<DELETED>	you were just sleep there yeah what
D0422-S3-T06	act	PROCEDURE	1	ect will	she said apparently act we'll just like
D0422-S4-T01	low libido	FINDING	2	little	you know the low libido won't be an
D0422-S4-T01	engagement	FINDING	1	an argument	it and then engagement arguing with my
D0422-S4-T01	location	ANATOMY	1	based	things also are location-based like i can
D0422-S4-T01	excited	FINDING	1	subsided	and disappointment has excited if you want
D0422-S4-T01	ambien	DRUG	1	ambient	promised you take ambien before you were
D0422-S4-T01	ambien	DRUG	1	ambient	he took the ambien right before he
D0422-S4-T01	ambien	DRUG	1	ambient	opposed to taking ambien before he got
D0422-S4-T01	breast	PROCEDURE	1	deep breath	take that seat breast and then speak
D0422-S4-T01	shark	DRUG	1	if the chart	want haha sausage shark gets you to
D0422-S4-T01	pipe	DRUG	1	pain	get to express pipe and frustration well
D0422-S4-T01	cam	PROCEDURE	1	calm	very much not cam can you delay
D0422-S4-T01	sad	CONDITION	1	sound	other than don't sad mad when i'm
D0422-S4-T01	mic	PROCEDURE	1	and like	university like a mic having been told
D0422-S4-T01	3 hours	FINDING	2	three	and wait for 3 hours for website to
D0422-S4-T01	locking	CONDITION	1	lacking for	think people are locking the responses right
D0422-S4-T02	wellbutrin	DRUG	1	while butren	being on reduce wellbutrin and like i
D0422-S4-T02	wellbutrin	DRUG	1	butren anyway	to reduce the wellbutrin anyways so but
D0422-S4-T02	wellbutrin	DRUG	1	butrin	lower dose of wellbutrin not really like
D0422-S4-T02	wellbutrin	DRUG	1	whelbutrin	to a lower wellbutrin like a day
D0422-S4-T02	wellbutrin	DRUG	1	not	of the lower wellbutrin like lowering the
D0422-S4-T02	wellbutrin	DRUG	1	welbutrin	like lowering the wellbutrin stops the taking
D0422-S4-T02	treatment	PROCEDURE	1	treatments it	they're not effective treatment you might maybe
D0422-S4-T02	klonopin	DRUG	1	clonopin	which included the klonopin like when i
D0422-S4-T02	klonopin	DRUG	1	clonopin	taken a quarter klonopin the same thing
D0422-S4-T02	klonopin	DRUG	1	clonopin	feel like the klonopin helped at all
D0422-S4-T02	positive	FINDING	1	cognitive	yeah and so positive behavioral therapy is
D0422-S4-T02	klonopin	DRUG	1	clonopin	week of the klonopin the week of
D0422-S4-T02	klonopin	DRUG	1	clonopin	the taking more klonopin it's one at
D0422-S4-T02	klonopin	DRUG	1	clonopin	spreading out the klonopin more and whether
D0422-S4-T02	klonopin	DRUG	1	the clonopin	i take two klonopin i think it's
D0422-S4-T02	klonopin	DRUG	1	clonopin	i took a klonopin at like midnight
D0422-S4-T02	butrans	DRUG	1	butrens	the reduced while butrans and it's not
D0422-S4-T02	correct	DRUG	1	direct	can do to correct it or moderate
D0422-S4-T02	present	FINDING	1	present-centered	step making it present centered rather than
D0422-S4-T02	panics	FINDING	1	panic sort of subside a bit	that or the panics would have some
D0422-S4-T02	step 2	DRUG	2	<UNKNOWN>	just step 1 step 2 and then wait
D0422-S4-T02	broken	FINDING	1	with that	disruptive to be broken without anxiety maybe
D0422-S4-T02	panic	FINDING	1	all while panicking	the car all-out panic game that's unusual
D0422-S4-T02	panic	FINDING	1	panic's	or something the panic still there i
D0422-S4-T02	spots	SYMPTOM	1	thoughts	so are there spots that trigger the
D0422-S4-T02	write	FINDING	1	take right and that	them and cake write a note these
D0422-S4-T02	greet	FINDING	1	<DELETED>	i'm going to greet with you that
D0422-S4-T02	tribe	DRUG	1	<DELETED>	can usually bear tribe tragedy or intense
D0422-S4-T02	panic	FINDING	1	panicking	would have been panic even more and
D0422-S4-T02	body	ANATOMY	1	body's	to what your body is feeling and
D0422-S4-T02	fat	DRUG	1	effect	having a negative fat but it's not
D0422-S4-T02	klonopins	DRUG	1	clonopid did	panicking and the klonopins and nothing immediately
D0422-S4-T02	taking night	CONDITION	2	it	wouldn't be like taking every night well you can
D0422-S4-T02	elevate	DRUG	1	abate	in that will elevate what's going on
D0422-S4-T02	reduce	FINDING	1	while butren	of being on reduce wellbutrin and like
D0422-S4-T02	relief	DRUG	1	belief	that's an alternative relief and you just
D0422-S4-T03	traffic	FINDING	1	travel	a lot of traffic i had sort
D0422-S4-T03	prevent	DRUG	1	present so mostly	i going to prevent the most after
D0422-S4-T03	resolve	PROCEDURE	1	resolves	that are actually resolve some of what
D0422-S4-T03	change	PROCEDURE	1	that changed	likes chemistry the change the way he
D0422-S4-T03	insane	CONDITION	1	saying	do so but insane obviously people do
D0422-S4-T03	frank	CONDITION	1	franco	left her program frank almost died almost
D0422-S4-T03	wings	ANATOMY	1	between those things so	black between the wings that was sort
D0422-S4-T03	flush	SYMPTOM	1	flesh	more kind of flush that out of
D0422-S4-T03	drugs	PROCEDURE	1	drags	long as depression drugs on four more
D0422-S4-T03	proud	FINDING	1	<DELETED>	i guess i'm proud of having done
D0422-S4-T03	lemon	DRUG	1	limiting	seems like one lemon the end of
D0422-S4-T03	back	ANATOMY	1	i've gotten	of the things back on out of
D0422-S4-T03	west	CONDITION	1	trapped in a	so i feel west rockton on my
D0422-S4-T03	fix	DRUG	1	fixed	you that i fix that chapter of
D0422-S4-T03	fix	DRUG	1	fixed	both because i fix it and because
D0422-S4-T03	cat	PROCEDURE	1	<DELETED>	can't be a cat academic academic session
D0422-S4-T03	talked	CONDITION	1	talk	that's what we talked about so yeah
D0422-S4-T04	don't know	FINDING	2	<UNKNOWN>	like yeah i don't know mike wow i'm
D0422-S4-T04	operating	FINDING	1	start elaborating	say you startle operating on it you
D0422-S4-T04	stopping	DRUG	1	flapping	but i was stopping my arms and
D0422-S4-T04	startle	SYMPTOM	1	start elaborating	to say you startle operating on it
D0422-S4-T04	process	ANATOMY	1	across as	feel like stuck process you know oh
D0422-S4-T04	carry	FINDING	1	bit scary	feel like ritz carry a bit weird
D0422-S4-T04	sign	FINDING	1	signed	i know i sign the lease i'm
D0422-S4-T04	pop	ANATOMY	1	popped	harmful something scary pop out or something
D0422-S4-T04	treatments	PROCEDURE	1	to	set of legitimate treatments be able to
D0422-S4-T04	changed	PROCEDURE	1	change	just kind of changed and i didn't
D0422-S4-T05	psychological	CONDITION	1	tanya's psychologic	regardless of onions psychological state sure and
D0422-S4-T05	can't get	FINDING	2	<UNKNOWN>	panic so i can't get a good response
D0422-S4-T05	knowledge	FINDING	1	<DELETED>	of mutual and knowledge meant that it
D0422-S4-T05	location	ANATOMY	1	a declaration	they do exact location of intent and
D0422-S4-T05	worried	FINDING	1	worry has	who you were worried as a sort
D0422-S4-T05	mouse	PROCEDURE	1	vows	in the actual mouse portion there's the
D0422-S4-T05	shell	ANATOMY	1	in the sense that she'll	it sends the shell overburden herself but
D0422-S4-T05	turn	FINDING	1	had turned	think it did turn into a you
D0422-S4-T05	top	PROCEDURE	1	gives	that as the top so it gives
D0422-S4-T05	act	PROCEDURE	1	ect no	not about the act i know that's
D0422-S4-T05	sit	FINDING	1	and	to let it sit so that's certainly
D0422-S4-T05	are hospital	PROCEDURE	2	or	suicidality or self-injury are hospital i can't answer
D0422-S4-T05	confuse	FINDING	1	confused	something and that confuse me for the
D0422-S4-T05	talked	CONDITION	1	talk	can't really even talked about it with
D0423-S1-T01	complement	PROCEDURE	1	compliment	you're asking the complement that's missed is
D0423-S1-T01	complement	PROCEDURE	1	compliment	still an inherent complement and it is
D0423-S1-T01	masochism	CONDITION	1	psychomassism	of sex was sado-masochism sure exactly exactly
D0423-S1-T01	5 minutes	PROCEDURE	2	five-minute segment	was a little 5 minutes segments and you
D0423-S1-T01	possible	FINDING	1	plausible	it but it's possible i can see
D0423-S1-T01	overtime	DRUG	1	time over time it	the relationship in overtime overtime and eventually
D0423-S1-T01	overtime	DRUG	1	time over time it	relationship in overtime overtime and eventually got
D0423-S1-T01	migraine	CONDITION	1	pre-metopause migraines	had these premenopause migraine so i mean
D0423-S1-T01	cleaning	FINDING	1	clinging	about why the cleaning is like nails
D0423-S1-T01	virtual	PROCEDURE	1	versal	such a yes virtual feeling so give
D0423-S1-T01	ashamed	FINDING	1	multiply shamed	you've been multiple ashamed in multiple areas
D0423-S1-T01	silence	CONDITION	1	silenced	feeling stuck and silence and not being
D0423-S1-T01	payment	PROCEDURE	1	it	i can barely payment yes because you
D0423-S1-T01	washed	FINDING	1	lashed	point i still washed out to the
D0423-S1-T01	change	PROCEDURE	1	changed	story hear you change the dominant narrative
D0423-S1-T01	change	PROCEDURE	1	changed	ago now just change the narrative completely
D0423-S1-T01	agree	FINDING	1	certain degree	what to ascertain agree i feel like
D0423-S1-T01	mine	PROCEDURE	1	mindless	then it became mine was conversation about
D0423-S1-T01	back	ANATOMY	1	the fact	i get this back that all of
D0423-S1-T01	nana	DRUG	1	up	boys don't feel nana be a man
D0423-S1-T01	hurt	FINDING	1	the insane part	well same thing hurt is if your
D0423-S1-T01	burn	DRUG	1	vernable	completely open and burn a bowl with
D0423-S1-T01	turn	FINDING	1	churn	i can't just turn it on like
D0423-S1-T01	men	CONDITION	1	then	source of shame men i was just
D0423-S1-T01	tip	PROCEDURE	1	<DELETED>	well the diamond tip the dominant narrative
D0423-S1-T01	aid	PROCEDURE	1	bandaid	like putting a band-aid over a gunshot
D0423-S1-T01	45 minutes	PROCEDURE	2	45-minute	half hour to 45 minutes meditation routine exercise
D0423-S1-T01	and part	ANATOMY	2	<UNKNOWN>	it's almost like and part of my interpretation
D0423-S1-T01	witches	FINDING	1	which	inch nails hurt witches is just so
D0423-S1-T01	absence	FINDING	1	seven-year absence period	of 7 year absence past the beginning
D0423-S1-T01	changer	PROCEDURE	1	changer	unreasonable it's a game-changer right because you're
D0423-S1-T01	changer	PROCEDURE	1	changer	what a powerful game-changer for me sitting
D0423-S1-T02	not significant	FINDING	2	<UNKNOWN>	i can't it's not some significant sufficient to say
D0423-S1-T02	difficulties	FINDING	1	difficulty	lot of difficulties difficulties seems like such
D0423-S1-T02	responsible	FINDING	1	<DELETED>	she's not responsible responsible for the illness
D0423-S1-T02	don't know	FINDING	2	<UNKNOWN>	anyway no i don't know that's sort of
D0423-S1-T02	change	PROCEDURE	1	<DELETED>	but it doesn't change what i need
D0423-S1-T02	talks	FINDING	1	talked	the thing she talks about what those
D0423-S1-T02	crest	CONDITION	1	still depressed	she was filled crest like let's be
D0423-S1-T02	heart	CONDITION	1	the how part	part i hope heart is like both
D0423-S1-T02	brown	CONDITION	1	<DELETED>	is why the brown students and their
D0423-S1-T02	issue	FINDING	1	<DELETED>	so that's the issue but i feel
D0423-S1-T02	body	ANATOMY	1	<DELETED>	talk about mind body divide and all
D0423-S1-T02	hope	FINDING	1	the how part	how part i hope heart is like
D0423-S1-T02	fall	FINDING	1	<DELETED>	categories that don't fall under obligation but
D0423-S1-T02	men	CONDITION	1	the session	really hard things men fashion eventually wives
D0423-S1-T02	tat	PROCEDURE	1	tat	should do a tit-for-tat i'm just simply
D0423-S1-T02	sad	CONDITION	1	i'm also angry	but she feels sad you know you
D0423-S1-T02	responsibility	CONDITION	1	<DELETED>	of categories of responsibility not represent us
D0423-S1-T02	talked	CONDITION	1	talk	of like we talked and talked and
D0423-S1-T02	talked	CONDITION	1	talk	we talked and talked and then we
D0423-S1-T02	talked	CONDITION	1	talk	it's like we talked about this brown
D0423-S1-T02	talked	CONDITION	1	talk	helpful because we talked about how she
D0423-S1-T03	very strong	FINDING	2	<UNKNOWN>	didn't raise it very strong but it didn't
D0423-S1-T03	spell	SYMPTOM	1	tanya felt	not how you spell interacting with chad
D0423-S1-T03	debt	FINDING	1	good	was fun interesting debt for everyone so
D0423-S1-T03	hand	FINDING	1	<DELETED>	an example off hand what can be
D0423-S1-T03	red	FINDING	1	read	would probably be red and we'll be
D0423-S1-T03	talked	CONDITION	1	have and call	what you haven't talked in it won't
D0423-S1-T03	couple	FINDING	1	in couples	to be a couple counseling the answer
D0423-S2-T01	uncertain	FINDING	1	are uncertainty	but though they're uncertain but there is
D0423-S2-T01	weighted	PROCEDURE	1	way	all in the weighted it was kind
D0423-S2-T01	either	FINDING	1	<DELETED>	afternoon i guess either except for being
D0423-S2-T01	fluids	PROCEDURE	1	is there	to get some fluids or something but
D0423-S2-T01	pulled	FINDING	1	fooled	you were folded pulled into having hope
D0423-S2-T01	fleet	DRUG	1	<DELETED>	beginning of black fleet week very cautiously
D0423-S2-T01	berry	DRUG	1	very warily	very cautiously and berry where we're really
D0423-S2-T01	mount	FINDING	1	amount	wasn't a little mount it was hard
D0423-S2-T01	abuse	CONDITION	1	saying this	any way critical abuse amos i know
