file_id	position	type	parakeet_word	medasr_word
D0422-S4-T05	3359	sub	offhand i'll think	of hand i
D0423-S1-T01	57	sub	storm why	sto cla
D0423-S1-T01	804	sub	ahead	head
D0423-S1-T01	952	sub	replayed	played
D0423-S1-T01	1029	sub	that's	unintelligible
D0423-S1-T01	1108	sub	leaned	weaned
D0423-S1-T01	1166	sub	get what	getwhat able
D0423-S1-T01	1527	sub	care	car
D0423-S1-T01	1955	ins		very
D0423-S1-T01	1975	sub	dumbass	doa
D0423-S1-T01	2092	sub	intent	ent
D0423-S1-T01	3069	sub	compliment that's	complement that
D0423-S1-T01	3985	sub	so	soy
D0423-S1-T01	4062	sub	backing	back
D0423-S1-T01	4135	sub	lashed	lah
D0423-S1-T01	4139	sub	mass	mas
D0423-S1-T01	4143	sub	there ain't	the ate
D0423-S1-T01	4465	ins		life
D0423-S1-T01	4465	sub	lifespan	span
D0423-S1-T01	4774	sub	changed	change
D0423-S1-T01	4824	sub	changed	change
D0423-S1-T01	5461	ins		one
D0423-S1-T01	5545	sub	you know	wru mst
D0423-S1-T01	6372	sub	i'm tamping	am camping
D0423-S1-T01	6593	ins		five
D0423-S1-T01	6608	ins		five
D0423-S1-T01	6943	sub	angry	ang
D0423-S1-T01	6978	sub	pissed	ped
D0423-S1-T01	7053	sub	churn	turn
D0423-S1-T01	7232	sub	a	ace
D0423-S1-T01	7779	sub	planning and planning	ply t bus
D0423-S1-T01	8019	sub	you've	change
D0423-S1-T02	640	sub	like	nds
D0423-S1-T02	1081	sub	sense	sens
D0423-S1-T02	1163	sub	mind-body divide	body devide
D0423-S1-T02	1458	sub	abyss	bus
D0423-S1-T02	1635	sub	linked	link
D0423-S1-T02	2135	sub	them	one
D0423-S1-T02	2139	sub	that's	buts
D0423-S1-T02	2501	ins		response
D0423-S1-T02	3504	sub	understands	stands
D0423-S1-T02	3779	sub	fact	back
D0423-S1-T02	4063	sub	mind	mine
D0423-S1-T02	4085	sub	mind	mine
D0423-S1-T02	4121	sub	juan well it's a betrayal	one w its the trail
D0423-S1-T02	4392	sub	practical	cal
D0423-S1-T02	4549	ins		imp
D0423-S1-T02	4549	sub	impossible	possible
D0423-S1-T02	4844	ins		but i am also angry har being nice when i am angry its to be nice to people who you love that'strue to and that way to
D0423-S1-T02	4845	ins		you find a lot of categories' fa under obligation and so this right like this is why the brown students and theirtaxes are so relev like they are not meeting their obligations n' change what i need to do so obviously i don't love them so that's the issue
D0423-S1-T02	4846	ins		i feel like you are arguing for some sort ofxicity in my perceptions and i just actually not maybe before a little b i wasn't necessarily suggesting that o i was more so saying two kinds of categories
D0423-S1-T03	423	sub	projecting	objective
D0423-S1-T03	483	sub	postdoc	doc
D0423-S1-T03	918	sub	it's important	is wing
D0423-S1-T03	1060	ins		of hand
D0423-S1-T03	1258	sub	phase	face
D0423-S1-T03	1285	sub	violet	violent
D0423-S1-T03	1327	sub	cause and effect	use of affect
D0423-S1-T03	1491	sub	as	turn
D0423-S1-T03	1625	sub	a octagonist	theagonist gam
D0423-S2-T01	394	sub	setback	back
D0423-S2-T01	773	sub	the intensity of	but easy a
D0423-S2-T01	1219	sub	wary	worry
D0423-S2-T01	1435	sub	fooled	food
D0423-S2-T01	1506	sub	of	abuse
D0423-S2-T01	1701	sub	i'm imagining	imaging you
D0423-S2-T01	1851	sub	lost	loss
D0423-S2-T02	128	sub	if	iff
D0423-S2-T02	372	sub	oh	unintelligible
D0423-S2-T02	492	ins		nab
D0423-S2-T02	514	sub	walter reed gets screened	to read get screen
D0423-S2-T02	2275	sub	isn't allowed	a lot
D0423-S2-T02	3135	sub	parent-teacher	teacher
D0423-S2-T02	3386	sub	yeah	noh
D0423-S2-T03	13	sub	carl	car
D0423-S2-T03	251	sub	carl	car
D0423-S2-T03	339	sub	carl	car
D0423-S2-T03	884	sub	oftentimes	times
D0423-S2-T03	976	sub	leah	unintelligible
D0423-S2-T03	1179	ins		frank
D0423-S2-T03	1201	sub	into	sick
D0423-S2-T03	1542	ins		gold
D0423-S2-T03	1823	ins		frank
D0423-S2-T03	2053	sub	gung-ho	hole
D0423-S2-T03	2232	sub	system yeah	stem yah
D0423-S2-T03	2496	sub	missed frankfurt	frank ferd
D0423-S2-T03	2523	sub	homesick	sick
D0423-S2-T03	2585	ins		six foot snowstor
D0423-S2-T03	2854	sub	frankfurt	frank
D0423-S2-T03	2872	sub	iceland	isol
D0423-S2-T03	3315	sub	group	roup
D0423-S2-T03	3435	sub	buttheads	heads
D0423-S2-T03	3555	sub	mare	mar
D0423-S2-T03	3595	sub	that's where	thatus far
D0423-S2-T03	4063	sub	hi carl	high car
D0423-S2-T03	4090	sub	me	mes
D0424-S1-T01	209	sub	crib	crab
D0424-S1-T01	317	sub	finished his	finishes agree
D0424-S1-T01	359	sub	midwest some breathing space	midw bathing spa go
D0424-S1-T01	941	sub	grandparents lived	graparents liv
D0424-S1-T01	1035	sub	about	back
D0424-S1-T01	1072	sub	10	ten
D0424-S1-T01	1236	sub	carrie	carry
D0424-S1-T01	1246	sub	nuts	meds
D0424-S1-T01	1681	sub	we're clear whom we're looking	we are cle who areing
D0424-S1-T01	2090	sub	stay it's	sta go
D0424-S1-T01	2151	sub	stop	staff
D0424-S1-T02	692	sub	wedding	winding
D0424-S1-T02	728	sub	incense to ask james	in sense sta games
D0424-S1-T02	809	sub	amanda	mand
D0424-S1-T02	970	ins		does
D0424-S1-T02	996	sub	divorced	divorce
D0424-S1-T02	1224	sub	talked	talks
D0424-S1-T02	1489	sub	churn	turn
D0424-S1-T02	1568	sub	became sort of iconic	becam read i cic
D0424-S1-T02	1586	sub	liked riding	to write
D0424-S1-T02	1697	sub	books	ate
D0424-S1-T02	2200	sub	or	oras
D0424-S1-T02	2587	sub	changed	change
D0424-S1-T02	2599	sub	meant to be	ment the knife
D0424-S1-T03	195	sub	pair	pir
D0424-S1-T03	452	sub	i sort of want	irt but i am
D0424-S1-T03	1145	sub	out	other
D0424-S1-T03	1544	sub	amanda	namenda
D0424-S1-T03	1794	sub	happen	issue
D0424-S1-T03	2149	ins		i
D0424-S1-T03	2149	sub	oh no	don't know
D0424-S1-T03	2238	sub	done	doe
D0424-S1-T03	2463	sub	favorite everything	fav everyth
D0424-S2-T01	711	sub	and	instep
D0424-S2-T01	1088	sub	lawyers	layers
D0424-S2-T01	1295	ins		does
D0424-S2-T01	2659	ins		50 pounds
D0424-S2-T01	2951	sub	sends	sens
D0424-S2-T01	3160	sub	drama	trauma
D0424-S2-T01	3999	sub	anti-anxiety	antianxiety
D0424-S2-T01	4270	sub	i	eye
D0424-S2-T01	4610	sub	hurts	hurst
D0424-S2-T01	4798	sub	so	sore
D0424-S2-T01	5153	ins		little
D0424-S2-T01	5206	sub	part	report
D0424-S2-T01	5417	ins		wing
D0424-S2-T01	5417	sub	wallingford	bird
D0424-S2-T01	5988	ins		one of
D0424-S2-T01	6108	sub	kind	kin
D0424-S2-T01	6537	sub	it's	unintelligible
D0424-S2-T01	7130	sub	1	one
D0424-S2-T02	275	sub	all right	alr unintelligible
D0424-S2-T02	428	ins		ego dys
D0424-S2-T02	516	sub	flash	flashes
D0424-S2-T02	1036	sub	like	likely
D0424-S2-T02	1127	sub	all	unintelligible
D0424-S2-T02	1430	ins		cross
D0424-S2-T02	1636	ins		margin margin or not but you have things you are thinking you have but you know what i meanun like with everything else
D0424-S2-T02	1963	sub	disorienting yeah	disoriented yah
D0424-S2-T02	2347	sub	pursue	tos
D0424-S2-T02	2553	sub	enact	act
D0424-S2-T02	2912	sub	does 12 to	that unintelligible before
D0424-S2-T02	2969	sub	1 1	one one
D0424-S2-T02	3482	sub	bed	ped
D0424-S2-T02	3686	sub	rag	rob
D0424-S2-T02	3726	sub	advisor	unintelligible
D0424-S2-T02	3799	ins		bone
D0424-S2-T02	4181	sub	it's just there i'm	anxious there i am
D0424-S2-T02	4379	sub	those themes	tho seems
D0424-S2-T02	4389	ins		ort
D0424-S2-T02	4825	sub	signed a lease	sign the least
D0424-S2-T02	4886	sub	fact	back
D0424-S2-T02	5091	sub	i'm that	am back
D0424-S2-T02	5175	sub	you'll	will
D0424-S2-T02	5207	sub	doesn't	unintelligible
D0424-S2-T02	5313	sub	yep i'm a scuba diver	yeah i scp the diper
D0424-S2-T02	5468	sub	what's the fear	whats unintelligible lys
D0424-S2-T02	5477	ins		change
D0424-S2-T02	5904	sub	long to	one ye
D0424-S2-T02	5929	sub	boat	bat
D0424-S2-T03	216	sub	but	via
D0424-S2-T03	632	sub	feeling	living
D0424-S2-T03	1052	sub	uncom	unc
D0424-S2-T03	1068	sub	out like what the fuck	unintelligible qu the fact you
D0424-S2-T03	1095	sub	thing	thinning
D0424-S2-T03	1956	sub	so	unintelligible
D0424-S2-T03	2384	sub	feel	feels
D0424-S2-T03	2426	sub	great	gra
D0424-S2-T03	2554	sub	find	snd
D0424-S2-T03	2767	sub	societal	suicidal
D0424-S2-T03	3151	sub	hate	hit
D0424-S2-T03	3161	sub	that's so unattractive	soone retracted if
D0424-S2-T03	3166	sub	that	sta
D0424-S2-T03	3177	sub	attractive	retracted
D0424-S2-T03	3570	sub	tougher than	suffered them
D0424-S2-T03	3708	sub	shit right	should write
D0424-S2-T03	3933	sub	plus in	close and
D0424-S2-T03	3936	sub	syrian	hearing
D0424-S2-T03	4262	sub	then when you're	than one year
D0424-S2-T03	4272	sub	bitching	itching
D0424-S2-T03	4388	sub	tara	unintelligible
D0424-S2-T03	4462	sub	uma	unintelligible
D0424-S2-T03	4499	sub	another's	others
D0424-S2-T03	4513	ins		one
D0424-S2-T03	4729	ins		one
D0424-S2-T03	5365	ins		hand
D0424-S2-T03	5684	ins		anal an
D0424-S2-T03	5684	sub	analogy	allergy
D0424-S2-T03	6040	sub	shades of	shs a
D0424-S2-T03	6212	sub	well	unintelligible
D0424-S2-T03	6559	sub	thanks claire	ths flare
D0424-S2-T04	7	sub	100 okay so at least two	unk 10 unk 0 so ata
D0424-S2-T04	46	ins		sleep
D0424-S2-T04	51	sub	2 1	to one
D0424-S2-T04	100	sub	resting	regressing
D0424-S2-T04	146	ins		star
D0424-S2-T04	164	ins		star
D0424-S2-T04	859	sub	it	unintelligible
D0424-S2-T04	1114	sub	bottleneck	neck
D0424-S2-T04	1490	sub	just	smelt
D0424-S2-T04	2011	sub	that's	buts
D0424-S2-T04	2268	sub	do you	de unintelligible
D0424-S2-T04	2339	ins		blow
D0424-S2-T04	2878	sub	a	aid
D0424-S2-T04	3002	sub	handle	hand
D0424-S2-T04	3013	sub	assyrian library	life where
D0424-S2-T04	3077	sub	this workshop	work shop
D0424-S2-T04	3259	sub	what's changed	what change
D0424-S2-T04	3385	ins		buts
D0424-S2-T04	4007	sub	it doesn't	does not
D0424-S2-T04	4916	sub	i'm facebook	face with
D0424-S2-T04	5034	ins		i
D0424-S2-T04	5184	sub	right well cecilia is	w while unintelligible her
D0424-S2-T04	5428	sub	that's awesome cool thanks	that'sk unintelligible yah havea
D0424-S2-T05	33	sub	in	unintelligible
D0424-S2-T05	361	sub	parked	park
D0424-S2-T05	734	sub	snorl	snore
D0424-S2-T05	1019	sub	you're seating	are sitting
D0424-S2-T05	1250	sub	would	unintelligible
D0424-S2-T05	1294	sub	dunkin' donuts	don't ats
D0424-S2-T05	1533	sub	space	face
D0424-S2-T05	1717	sub	weirdos	dos
D0424-S2-T05	1756	ins		central
D0424-S2-T05	2203	sub	temper	temperature
D0424-S2-T05	2249	sub	bored	bor
D0424-S2-T05	2258	sub	not when i was	no one else okay
D0424-S2-T05	2443	ins		tic
D0424-S2-T05	3003	sub	self-defeating see	feeding she
D0424-S2-T05	3116	sub	who	unintelligible
D0424-S2-T05	3403	sub	was in	is aig
D0424-S2-T05	3501	ins		what others are
D0424-S2-T05	3676	sub	bands	bans
D0424-S2-T05	3949	sub	gonna kow tow	to cod how
D0424-S2-T05	4073	ins		i
D0424-S2-T05	4204	sub	attended	intended
D0424-S2-T05	4448	sub	kelly	unintelligible
D0424-S2-T05	4527	sub	it started tuesday	started toes say
D0424-S2-T05	4680	ins		change
D0424-S2-T05	4717	ins		lap
D0424-S2-T05	4717	sub	laptop	top
D0424-S2-T05	4915	sub	chatted	chat
D0424-S2-T05	4928	ins		nightmare and
D0424-S2-T05	5024	sub	felt	fel
D0424-S2-T05	5348	sub	hell	unintelligible
D0424-S2-T05	5366	sub	there will be	thero you water
D0424-S2-T05	5389	sub	it's because i'm	speak i am
D0424-S2-T05	5437	sub	veers	ves
D0424-S2-T05	5542	sub	thanks	unintelligible
D0424-S2-T06	72	ins		left
D0424-S2-T06	80	sub	other's	others
D0424-S2-T06	433	sub	sleeping in is	sleep is excru-
D0424-S2-T06	786	sub	vaughn	unintelligible
D0424-S2-T06	824	sub	wellbutron	wellbutrin
D0424-S2-T06	894	sub	super	stupor
D0424-S2-T06	930	sub	wilburton	wellbutrin
D0424-S2-T06	1052	sub	mom's theory is	mom is serious
D0424-S2-T06	1181	sub	chet	che
D0424-S2-T06	1353	sub	can	can't
D0424-S2-T06	1370	sub	to right	tori yea
D0424-S2-T06	1590	sub	compliment	complement
D0424-S2-T06	1688	ins		bir toos
D0424-S2-T06	1688	sub	berto's racism	races and
D0424-S2-T06	1873	sub	you'll be	you either
D0424-S2-T06	2077	sub	someone	one
D0424-S2-T06	2179	sub	well	wellbutrin
D0424-S2-T06	2406	ins		hope
D0424-S2-T06	2631	ins		races
D0424-S2-T06	2718	sub	well	wellbutrin
D0424-S2-T06	2739	ins		bend
D0424-S2-T06	2843	ins		races
D0424-S2-T06	2859	sub	that	act
D0424-S2-T06	2992	sub	asked chet	us che
D0424-S2-T06	3096	sub	my dad	might add
D0424-S2-T06	3400	ins		back
D0424-S2-T06	3793	sub	firsthand	hand
D0424-S2-T06	4343	sub	blah blah	level blow
D0424-S2-T06	4366	sub	institutions	institution
D0424-S2-T06	4453	sub	designs	signs
D0424-S2-T06	4621	sub	shouldn't time's	should't times
D0424-S3-T01	485	sub	yes yes	unintelligible b
D0424-S3-T01	1045	sub	fault	fall
D0424-S3-T01	1141	sub	inward	worried
D0424-S3-T01	1316	ins		far
D0424-S3-T01	2063	ins		sole may
D0424-S3-T01	2907	sub	grad	gra
D0424-S3-T01	2926	sub	drama	trauma
D0424-S3-T01	3391	sub	it's harder	turn of
D0424-S3-T01	3621	ins		a lot of
D0424-S3-T01	4248	sub	that's what's	best would
D0424-S3-T01	4254	ins		ion
D0424-S3-T01	4372	sub	pharaoh	fer
D0424-S3-T01	4652	sub	angry at	ang ate
D0424-S3-T01	4675	sub	safe	saf
D0424-S3-T01	5572	sub	emma	ema
D0424-S3-T01	5583	sub	a	alo
D0424-S3-T01	5620	sub	at	unintelligible
D0424-S3-T01	6015	sub	emma	ema
D0424-S3-T01	6267	sub	i've learned	have wing
D0424-S3-T01	6643	sub	seriously	unintelligible
D0424-S3-T01	6945	sub	like they're	good demand
D0424-S3-T01	7066	sub	issues	issue
D0424-S3-T01	7126	sub	emma	mii
D0424-S3-T01	7129	sub	let	lve
D0424-S3-T01	7168	sub	death bunnies	des bneies
D0424-S3-T01	7224	sub	emma	ema
D0424-S3-T01	7228	sub	emma	ema
D0424-S3-T01	7426	sub	coax	coke
D0424-S3-T01	7704	sub	him that's crazy that's	himyig usually it' is
D0424-S3-T01	7938	sub	skype or	skip her
D0424-S3-T01	7987	sub	are they	uninintelligible unintelligible
D0424-S3-T01	8463	sub	maybe agreeing	be agree
D0424-S3-T01	8481	sub	emma	ama
D0424-S3-T02	0	sub	good	ood
D0424-S3-T02	425	sub	drawing	drying
D0424-S3-T02	627	ins		costal
D0424-S3-T02	672	ins		ill
D0424-S3-T02	859	sub	akin to	kin of
D0424-S3-T02	1035	sub	yours	ors
D0424-S3-T02	1193	sub	disciplined	discipline
D0424-S3-T02	1404	sub	the	thes
D0424-S3-T02	1417	sub	glee	gly
D0424-S3-T02	1706	sub	object	objective
D0424-S3-T02	1756	sub	phd theses	bhd feceies
D0424-S3-T02	1768	sub	harvester	harvest
D0424-S3-T02	2012	sub	hard	car
D0424-S3-T02	2021	sub	most	mst
D0424-S3-T02	2724	sub	bound	found
D0424-S3-T02	3304	ins		dads
D0424-S3-T03	34	sub	james	unintelligible
D0424-S3-T03	209	sub	james was	jmes sos
D0424-S3-T03	1067	ins		i don't
D0424-S3-T03	1482	sub	try	har
D0424-S3-T03	2051	ins		i just worry about
D0425-S1-T01	548	ins		unintelligible
D0425-S1-T01	644	ins		star
D0425-S1-T01	946	ins		food
D0425-S1-T01	1116	ins		aga
D0425-S1-T01	1200	ins		comp
D0425-S1-T02	8	sub	vaughn	unintelligible
D0425-S1-T02	396	ins		cow
D0425-S1-T02	682	sub	care	car
D0425-S1-T02	1146	sub	has also amount	because a lot
D0425-S1-T02	1151	sub	and	at
D0425-S1-T02	1758	ins		star
D0425-S1-T02	1758	sub	starbucks	bgs
D0425-S1-T02	2005	ins		comp
D0425-S1-T02	2074	ins		star
D0425-S1-T02	2379	sub	stuff	staff
D0425-S1-T02	2547	ins		i
D0425-S1-T02	2696	ins		star
D0425-S1-T02	2778	sub	invest	best
D0425-S1-T02	2802	sub	the scarier	this carrier
D0425-S1-T02	2847	sub	shortcut	cut
D0425-S1-T02	2871	sub	vaughn	unintelligible
D0425-S1-T03	795	sub	james	jme
D0425-S1-T03	1165	sub	about james' disappoint james's	aboutjam disappoint mes his
D0425-S1-T03	1179	sub	i	unintelligible
D0425-S1-T03	1287	sub	pastoral	oral
D0425-S1-T03	1383	sub	james	unintelligible
D0425-S1-T03	1605	sub	ought	add
D0425-S1-T03	2033	ins		one
D0425-S2-T01	123	ins		feed
D0425-S2-T01	123	sub	feedback	back
D0425-S2-T01	449	sub	poet	pot
D0425-S2-T01	502	sub	workshops whatever	what ver
D0425-S2-T01	555	ins		write or work
D0425-S2-T01	1042	sub	laying	laing
D0425-S2-T01	1044	sub	very comfy	what ver
D0425-S2-T01	1216	sub	was	ple
D0425-S2-T01	1455	sub	maybe self-i	self i
D0425-S2-T01	2382	ins		catch
D0425-S2-T01	3577	sub	and	unintelligible
D0425-S2-T01	4163	sub	imagine	imaging
D0425-S2-T01	4243	sub	bucks	bus
D0425-S2-T01	4972	sub	meowing	yelling
D0425-S2-T01	5821	sub	start	star
D0425-S2-T01	5976	ins		light
D0425-S2-T01	6115	ins		light
D0425-S2-T01	6421	ins		light
D0425-S2-T01	6855	sub	they're being assholes	be as holes
D0425-S2-T02	63	ins		the cvs to
D0425-S2-T02	132	sub	quanopin	klonopin
D0425-S2-T02	160	sub	quanopin all	klonopin alright
D0425-S2-T02	381	ins		catch
D0425-S2-T02	581	ins		mem
D0425-S2-T02	1432	sub	effect	affect
D0425-S2-T02	1514	sub	deposited	positive
D0425-S2-T02	1556	sub	chunk	junk
D0425-S2-T02	2063	sub	who	ver
D0425-S2-T02	2236	sub	so	soy
D0425-S2-T02	2479	sub	fees	fes
D0425-S2-T02	2531	ins		one
D0425-S2-T02	2553	sub	you're right	you write
D0425-S2-T02	2570	sub	highway the organic sushi place liquor	again ex do she plays liquer
D0425-S2-T02	3028	sub	it's a catch-22	the catch 22
D0425-S2-T02	3205	sub	caught	cut
D0425-S2-T02	3248	sub	right then	red bnd
D0425-S2-T02	3492	sub	rent	run
D0425-S2-T02	3688	sub	mama	mamma
D0425-S2-T03	47	sub	self-therapy	therapy
D0425-S2-T03	1135	sub	just	stressed
D0425-S2-T03	1621	sub	desk	task
D0425-S2-T03	1773	sub	the	other
D0425-S2-T03	2426	sub	me	near
D0425-S2-T03	2537	sub	my knee-jerk	mynew jerk
D0425-S2-T03	2549	ins		mixed
D0425-S2-T03	2676	sub	the symbolic	this embolic
D0425-S2-T04	45	sub	wake up thanks	wick ups yah
D0425-S2-T04	116	sub	paid	pid
D0425-S2-T04	517	sub	a	ent
D0425-S2-T04	630	sub	knee-jerk	jerk
D0425-S2-T04	833	ins		right
D0425-S2-T04	833	sub	right-hand	hand
D0425-S2-T04	900	sub	u-turn	turn
D0425-S2-T04	983	sub	had	head
D0425-S2-T04	2262	sub	i'll	ill
D0425-S2-T04	2371	sub	sort of	cer an
D0425-S2-T04	2595	sub	i see	unintelligible do
D0425-S2-T04	2682	sub	shamed	shame
D0425-S2-T04	2958	sub	at	add
D0425-S3-T01	204	sub	awkward	offer
D0425-S3-T01	365	sub	give one-word	one word
D0425-S3-T01	683	sub	passion	pass
D0425-S3-T01	1309	sub	awkward	offered
D0425-S3-T01	3832	ins		loc
D0425-S3-T01	4035	sub	you're connected	you conn
D0425-S3-T01	4054	sub	like well like i like	am not sure that initely
D0425-S3-T02	943	sub	okay	cla
D0425-S3-T02	1382	sub	carrying on without	carry onwhat do
D0425-S3-T02	1476	sub	burden	burn
D0425-S3-T02	2082	sub	and likes it's	in light it
D0425-S3-T02	2483	sub	when i	one it
D0425-S3-T02	2754	sub	the	eus
D0425-S3-T02	3070	sub	pay my	back these
D0425-S3-T02	3181	ins		dis
D0425-S3-T02	3567	sub	i've changed	i change
D0425-S3-T03	1191	sub	fan	stand
D0425-S3-T03	1233	sub	fan	fam
D0425-S3-T03	1458	sub	basement	base
D0425-S3-T03	2450	sub	analogy	allergy
D0425-S3-T03	2788	sub	of	cop
D0425-S3-T04	362	sub	sports	scores
D0425-S3-T04	541	ins		does
D0425-S3-T04	718	sub	shirt i'm wearing	i am wing
D0425-S3-T04	857	sub	scares the	stares sh
D0425-S3-T04	1707	sub	account	cap
D0425-S3-T04	2397	sub	people concoct	can talks
D0425-S3-T04	2592	sub	trust	stress
D0425-S3-T05	458	sub	wary	worry
D0425-S3-T05	871	sub	yeah	times
D0425-S3-T05	906	sub	battlestar	sta
D0425-S3-T05	929	sub	want	wat
D0425-S3-T05	2102	sub	rephrase it to	rerase cla foren
