file_id	position	type	parakeet_word	medasr_word
RES0005	1447	sub	sounds	unintelligible
RES0005	1460	sub	like a	related to
RES0006	524	sub	you had	add uh
RES0006	746	sub	wondering if	ordering it
RES0006	874	sub	desk	best
RES0006	997	sub	follow-up	followup
RES0006	1188	sub	sounds	unintelligible
RES0007	328	ins		cat
RES0007	407	sub	cats and	cat that
RES0007	1013	sub	i	unintelligible
RES0007	1039	sub	so i	uh unintelligible
RES0007	1161	sub	can't when	asthma uh
RES0007	1185	ins		echo
RES0007	1243	ins		echo uh
RES0007	1507	sub	um	unintelligible
RES0007	1651	sub	family like my dad	familyr unintelligible okay uhm
RES0008	318	sub	the	thes
RES0008	653	sub	week	wee
RES0009	146	sub	same like when	sta just uh
RES0009	1077	sub	like i said like	uh unintelligible u two
RES0009	1167	sub	it sounds like you've been working	that i wanted to uh ask
RES0009	1208	ins		imaging to
RES0009	1249	ins		actually have and if if so uh offer the the right treatment we will get that
RES0010	138	ins		any sign
RES0010	682	sub	um so	uh unintelligible
RES0010	848	sub	d d problems	di dish problem
RES0010	1015	sub	okay	unintelligible
RES0011	332	sub	i	soli
RES0011	387	sub	no	fever
RES0011	438	sub	okay have	ors u
RES0011	883	sub	oh geez what's it	take uh ra- ramipril
RES0011	1358	sub	are you currently in a relationship no like i have i have a friend that i see	maybe uhm uh we will go from there uh so we will give you some fluids uhm
RES0011	1376	sub	we both like lost our	may bee some uh tylenol
RES0012	62	ins		unintelligible
RES0012	109	sub	yeah does	know unintelligible
RES0012	273	sub	it's because i really you know	rely havely rely active liketell have
RES0012	390	ins		but then i i will cough and
RES0012	1253	sub	there's	pha
RES0012	1387	sub	i geez my sister i saw my sister and	vascular stuff or it could be something like uh
RES0012	1563	sub	didn't really haven't traveled anywhere cool in a long time okay okay so just	do a physical exam of course uh and then from there we would uh
RES0012	1579	sub	going through what it could be that you have right now i'm thinking a few things	do some blood work uh to see if your white blood cell count is high uh
RES0012	1596	sub	i kind of like to go through and make sure we're not	then we can do a chest x-ray to see if there is
RES0012	1677	sub	so we'd have to do more in terms	i just spoke with like i hope like
RES0013	0	sub	hi i'm	pull mu
RES0013	145	sub	deep it's	dee hurt
RES0013	911	sub	well like i don't i think i got all the ones when i was	day ago correct uh yeah so it is unlikely that cancer would present itself
RES0013	995	sub	there anything that	an infection because
RES0013	999	ins		do not have a fever chills
RES0013	1026	ins		copd
RES0013	1028	ins		which is uh chronic obstructive
RES0013	1088	sub	it could be something	a chest x-ray and
RES0013	1095	ins		function test
RES0014	233	sub	that's scary	that sta
RES0014	426	sub	changes in	imaging done
RES0014	448	sub	no pus or	a chest x-ray
RES0014	460	sub	that right nope no	a pulmonary function test
RES0014	789	sub	but i don't think it has	uh started three months ago when
RES0014	972	sub	this has anything to do	uh uh bronchodilators will help
RES0014	978	sub	it but	your symptoms
RES0014	1049	sub	maybe sometimes at parties but	uh allergic rhinitis uh how
RES0015	1045	sub	mention what type	well also three
RES0015	1054	sub	been no i don't really remember i think it	like two of them have a call and one
RES0015	1148	sub	mentioned uh	have recently
RES0015	1315	sub	you do you drink alcohol no i i	a chest x-ray for that as well uh
RES0015	1347	sub	ever had unprotected sex no no okay okay	up further for other things like copd uh
RES0015	1369	sub	i hadn't	sound unintelligible
RES0016	470	sub	i would maybe have to	wouldunintelligibleimt she go unintelligible nths
RES0016	662	ins		condition
RES0016	723	sub	ramapurl	ramipril
RES0016	965	sub	and do you smoke	never smok unintelligible unellig
RES0016	1008	sub	actually worked at just the hospital i used	uh did you have anything that you wanted
RES0016	1017	ins		add that i may
RES0016	1035	ins		coming to oxygen be able
RES0016	1035	sub	breath all the time so i'm staying in my house most of the time okay and has anyone around	to breathe at one pointyou have for sure uh so we will try do a good job uh working
RES0016	1066	ins		right now it sounds like it could be uh pulmonary fibrosis either
RES0016	1068	ins		know an autoimmune process
RES0016	1068	sub	traveled anywhere recently nope no okay have you been worked up for this	uh or triggered uh after like an infection that you may have had
RES0016	1084	ins		uh we will definitely also look to see if it uh for ps the lung
RES0016	1084	sub	two years like have	cancer uh asthma and
RES0017	297	sub	to	tylenol
RES0017	476	sub	no	noh
RES0017	648	ins		change
RES0017	797	sub	how	elbow
RES0017	1412	sub	asbestos	best
RES0017	1496	sub	do you smoke	uh he smokes
RES0017	1632	ins		as uh something called uh well it could calluse pulmonary fibrosis and then also uh the joint uh pains that you have been experiencing uh might be another symptom that uh is suggestive of a connective tissue disease and uh it does not sound like you have a family history of those but uh we will do some lab work and investigations for uh for those including a chest x-ray and uh a chest ct unintelligible
RES0018	183	sub	tunnel	tylenol
RES0018	200	ins		cough
RES0018	309	ins		three
RES0018	380	sub	ruddy	runny
RES0018	557	sub	but	unintelligible
RES0018	615	ins		heart
RES0018	713	sub	and any	andunintelligible vomit
RES0018	752	sub	conditions	condition
RES0018	924	sub	my boss	unintelligible ist
RES0018	1181	sub	another	other
RES0018	1194	ins		uh you have an infection and so we will check some sputum cultures uh and we will also do a pcr uh nasal swab testing foruh covid uh so we will go ahead and order those tests and uh we will see what the the results say alrightuns good
RES0019	659	sub	problems	problem
RES0019	1199	ins		te blood cell count uh but uh for now we will get those tests ordered uh did you have any questions also have meningitis oh yeah uh uh are absolutely right so uh sorry i we will uh go ahead and uh uh investigate that as well and uh we might need to do uh a lumbar puncture uh or uh some blood work to look for uh signs of infection that might be needed to be treated uh with antibiotics okay
RES0020	1306	ins		est
RES0021	364	sub	that might be	fever uh cough
RES0021	583	sub	like going to	rigors we los
RES0021	627	sub	past week	wee overtheunter
RES0021	785	sub	it	either
RES0021	1000	sub	traveled	travel
RES0022	310	sub	okay so	echo sp
RES0022	1091	sub	i haven't got it	a followup patientname uhm
RES0022	1206	sub	if i if i	cocaine crystal meth untelligible
RES0022	1286	sub	you	run
RES0022	1370	sub	that's really the only	was there anything else
RES0022	1522	sub	appointment or at another time	uh symptoms are for covid
RES0022	1598	sub	like what	common cold
RES0022	1737	sub	for covid and so it's something that we'll want	positive we will as to notify public health so
RES0023	705	ins		u ramipril
RES0024	215	sub	any	vomit
RES0024	374	sub	have you had a	u currently sexually active
RES0024	503	sub	for when it's	had cancer before
RES0024	509	sub	and uh when did you start	no breast cancer or ovarian cancer
RES0024	592	sub	went	wanted
RES0024	610	sub	first time	history today
RES0024	765	sub	like do an edible or something but i don't smoke it	require a nasal swab test for that uhm usually uh results
RES0024	829	sub	family has anybody ever lost	uh symptoms are are gone
RES0025	415	sub	no	act
RES0025	479	sub	um	add
RES0025	491	sub	how	anxiety
RES0025	884	sub	in terms of your	uh syory prom uhm
RES0025	1130	sub	it's	har
RES0025	1271	sub	silenol	tylenol
RES0025	1292	sub	treatments	treatment
RES0026	99	ins		have had for fever i
RES0026	429	sub	it uh it's about	u che tema ymptomshensive
RES0026	496	sub	pain	pains
RES0026	777	sub	then i take a	low dose statin uh
RES0026	789	sub	when	one
RES0026	1023	sub	conditions	condition
RES0026	1392	ins		lo a
RES0027	490	sub	sweaty	feel
RES0027	919	sub	anything he works	lung condition con
RES0027	929	sub	lot of	heart attack
RES0027	953	sub	don't think so okay	am considering after hearing
RES0027	987	sub	your kids	uh fever
RES0027	1017	sub	dinner once	uh vomiting
RES0027	1040	sub	drinks per week all right	viral illness or possibly uh
RES0028	116	sub	rate	rat
RES0028	380	sub	okay have you traveled	kay havea uh travel
RES0028	390	sub	italy	unintelligible
RES0028	410	ins		uh kind of nausea or vomiting or
RES0028	647	sub	rutty	runny
RES0028	756	sub	few	three
RES0028	887	sub	cancers	cancer
RES0028	939	ins		lit you living like house apartment yeah i
RES0028	941	ins		currently work yeah i am in charge of uh a uh retail store as a manager there okay and do drink uh sometimes on weekends or if i am socializing with friends but not very often okay and do
RES0028	942	ins		use any recreational drugs like marijuana uh never okay and do you smoke uh yes i spoke uh about uh two packs of cigarettes per day uhu and i smoking since uh i was 12 okayr
RES0028	945	ins		i do get any exercise uh not really life
RES0028	946	ins		bit too busy andh had to hiick right right now unfortunately okay uh and how about your diet like with what is your regular diet look like u a lot of fast food i know i could work on that but uh again with the busy uh lifestyle we tend to eat a lot of fried foods and fatty foods i know i could do better okayk thank you
RES0029	365	sub	as though your heart's	th heart is racingun
RES0029	429	ins		no
RES0029	569	ins		nothing
RES0029	681	ins		apart k fairly well okay and do you smoke u i smok around like say two- a half to three packs per day i know yeahk i tried quitting before butunible have been smoking since i was 18 okay and do smoke marijuana no no no marijuana no other drugs okay and do drink alcohol uh yeah just like sometimes on the weekend i would just have a beer or two while watching the game but not not nothing regular okay thank
RES0030	99	sub	bring	bing
RES0030	225	ins		cough
RES0030	342	sub	haven't traveled anywhere	travel any way
RES0030	418	ins		a
RES0030	455	sub	how	no
RES0030	765	sub	non-medical	medical
RES0030	811	sub	lisenopro	lisinopril
RES0030	967	sub	but	add
RES0031	176	sub	what i drink	drin quo nothing
RES0031	185	sub	changed okay	change kay
RES0031	328	sub	wasn't	not
RES0031	333	ins		too
RES0031	499	sub	in	back
RES0031	579	sub	i'm not skinny	no skin uh
RES0031	687	sub	roundy	runny
RES0031	773	sub	smell	swell
RES0031	1257	ins		ok and do use a condom uh i al- i always uh tried to use a condom uh like the last thing uhm my parents could probably kick me out if i ever got to go pregnant so yeah i only always use a condom
RES0032	233	sub	uh everybody knows	a runny nose
RES0032	262	ins		cough
RES0032	570	sub	how	unintelligible
RES0032	724	sub	rotting os	runny nose
RES0032	744	sub	philippines	filipin
RES0032	847	sub	or any	ors ps
RES0032	978	ins		and any surgeries in the past no surgeries and have you been in contact with anyone uh who was ill i could know you mentioned in uh filipins you were exposed to some people with tb but anything since then uhellig uh and in your family has there been uh any history of any cancers or heart attacks uh any any medical conditions uh no heart attacks but uh by my fatherh died of lung cancer uh when he was 67 and currently uh do uh live in an apartment building anyone you live with yeah i live uh with my girlfriend u in an apartmentkay and you work uh yea i have been doing uh some a uh uh housing work in the dicility in the last seven several years and do currently drink uh no i don't drink alcohol m cigarettes yes i i do smoke cigarettes i have smoked most of my life similar to my my father uh probably one to two packs per day
RES0033	272	sub	cough's	cough
RES0033	489	sub	i'm	no
RES0033	494	sub	okay how	unintelligible ad
RES0033	734	ins		uh symptom- cold
RES0033	797	ins		uh tuberculosis
RES0033	971	sub	and	add
RES0033	1001	ins		nothing
RES0033	1021	sub	i'm	amm
RES0033	1089	ins		you drin alcohol uh not often like just uh when i am at like parties and like when i was at school uh just maybe some sometimes on the weekends but nothing regularly okay uh and uh have you tried uh any other drugs uh besides marijuana uhm just just marijuana i uhuh i tri sometimes at parties but nothing like regular uh i other than that like just sometimes i uh been offered like some pills at parties but other than that nothing else okay uh so it sounds occasional uh okay nothing i am not addicted or anything to any drugs okay
RES0033	1090	ins		smoke cigarettes uh i don't smoke cigarettes uh but i do have marijuana once or twice a week okay uhm and i can
RES0033	1091	ins		tell me a little bit about your diet and exercise uh sory i feel like i am fairly active uh even though i cf when i am exercising i i still play sofer uh with my friend and noteam uhm other than that i i would like to go biking uhm yes i feel like i am still pretty active but it is getting more difficult as with my calls uh other than that my diet has been pretty pretty good like at home especially i am getting uh threeals a day having a balanced diet soo yeah i feel i am doing well there okay
RES0034	0	sub	hi	either
RES0034	238	ins		cough
RES0034	381	sub	of her fever's	he fever has
RES0034	518	sub	changes	change
RES0034	791	ins		i
RES0034	1329	sub	who goes to daycare	gost to day care
RES0034	1401	ins		birth
RES0034	1563	sub	when	one
RES0035	70	sub	eight	unintelligible
RES0035	725	sub	or	unintelligible
RES0035	933	ins		and work kind of things do poor activity uhm i take walks when i can uh before this whole shortness of breath say uhm i used to ride my bike
RES0036	46	sub	when did	one under
RES0036	50	sub	start	star
RES0036	651	sub	amount	somewhat
RES0036	1042	sub	conditions	condition
RES0036	1136	sub	asbestos	asb
RES0036	1319	ins		uh an upper respiratory tract infection uhm the other things on differential would be u copd uh exacerbation uh due to your uh significant smoking history uh so we will we will do some investigations to figure out with this this and then perhaps give you uh antibiotics or other medications to help youunin unless it is a viral infection
RES0037	161	sub	as a	uh azithromycin
RES0037	668	ins		cough
RES0037	800	ins		bowel
RES0037	894	ins		condition
RES0037	933	sub	resubastatin	rosuvastatin
RES0037	1126	sub	anyone	one
RES0037	1219	sub	i've never	have ever
RES0037	1253	ins		uh tuberculosis as that is prevalent in some parts of ia uhm so we will do some uh we might get like a chest x-ray for that she may have uh pneumonia as well uhm and then we will go from there thats on good yah for sure okay r we willu uh uhuh after those tests have come back we will see you in the next appointment for followup uh thank
RES0038	77	sub	are	coughing
RES0038	488	ins		no
RES0038	492	sub	okay is your	you cough uh
RES0038	520	ins		cough
RES0038	612	ins		energy
RES0038	710	ins		cough
RES0038	1060	sub	lived	liv
RES0038	1438	sub	sounds	times
RES0039	114	sub	exposures	exposure
RES0039	250	sub	tuberosis	tuberculosis
RES0039	468	sub	an average	anunig sta
RES0039	618	sub	um how	uhm coughing
RES0039	724	sub	haven't	not
RES0039	813	ins		thatkay any changes in your bowel movements
RES0039	962	ins		at
RES0039	1348	sub	sounds good	unintelligible uhm
RES0039	1365	sub	or math anything	orig meth anythingel
RES0039	1392	sub	that's only a	i sooldly three
RES0039	1416	ins		raw
RES0039	1465	ins		uh uh tuberculosis
RES0042	40	sub	tenth	temp
RES0042	674	sub	cats and dogs	cat the dog
RES0042	680	sub	just environmental it's	this environmentals unintelligible
RES0042	721	ins		condition
RES0042	732	sub	that i don't think there's anything that stood	thatuntellig there unintelligible kay and have uh year
RES0042	831	sub	kids	kid
RES0042	917	sub	have	tho
RES0042	954	sub	think that's	hope uh
RES0042	995	sub	and	unintelligible
RES0042	1024	ins		as co so we will get you tested for thate will get you swab and you should have the results of the that swab in about 24 to 48 hours and you should uh isolate for 14 days regardless though because uh your symptoms do overlot with symptoms of covid uh and that includes isolating from uh your your children as well and yeah uh and if it
RES0042	1026	ins		it could be another viral illness that is going around at this time of year just so just make sure you are staying hydrated you are eating nutritionious foods and getting good sleep if your symptoms do become worse and if they become uh severe like you have a really high temperature you you have trouble breathing uh or you have any neurological symptoms like seizures or fainting spells uh se do go to the er and seek help how thatsound than you again
RES0043	124	sub	temps	temp
RES0043	216	ins		five
RES0043	232	ins		three
RES0043	253	sub	okay yeah	uhm act
RES0043	545	sub	heart's	heart
RES0043	1011	sub	goes to school right now so kind of hard	is heal act re any aliz thatten if youn't
RES0043	1130	sub	had an	hadu unintelligible
RES0043	1191	sub	swap	swab
RES0043	1248	sub	swap	swab
RES0043	1329	ins		issound kay you and uh and should have mentioned uh if if it justst the cough or if he
RES0043	1342	ins		the fever we would add everythings like asthma uh to the list of things he could be worked up for but uh
RES0043	1345	ins		it sounds like it sounds like an infection unintelligible aalright sounds great have a good day
RES0044	359	sub	i started	sta coughinga
RES0044	395	sub	when i've	one i
RES0044	439	sub	i was	unintelligible w
RES0044	495	sub	missed	mis
RES0044	589	sub	i don't	unintelligible rely
RES0044	767	ins		ger
RES0044	867	sub	um no i don't	h change toelbit uh
RES0044	933	sub	problems	problem
RES0044	1209	sub	i live in	h unintelligible kay
RES0044	1224	sub	um my fiance	unintelligible w house
RES0044	1609	ins		thats ing around at during this time of yearu and usually the treatment for that kind ofstth is supportive so make sure you are staying well hydrated eating nutritious foods uh you getting good sleep uh and if not and your symptoms you know you are having a productive cough uh you are really short of breath uh we can test you to see if you have some sort of bacterial pneumonia and those are usually treated with antibiotics s that' kind of the plan right now and so we will we will just start with that covid swell for now is that sound yeahuntellig i don't feelunintelligible want know if i have covid or yeah for sure and i and i think it is good that you came in often alright thank you i'm sorry
RES0045	66	sub	started	sta
RES0045	185	ins		uh drug
RES0045	514	sub	um really these last like	symptoms have got w not
RES0045	525	sub	changes in your taste i haven't really i thought well i	dominal viamin tolu condition cond uh no join the wee u
RES0045	714	sub	an otherwise	running a
RES0045	726	sub	surprised me yeah	high fever uh
RES0045	795	sub	you up to	having neurological symptoms
RES0045	858	sub	drink any alcohol no	having difficulty breathing uh
RES0045	868	sub	live right now	should come back
RES0045	946	sub	those were all the questions	how is thats unintelligible alright
RES0046	660	sub	blood	mas
RES0046	782	ins		uh nothing im i
RES0046	988	ins		tasteu diarrhea
RES0046	1076	ins		condition
RES0046	1365	sub	everything	unintelligible
RES0046	1457	ins		h to do some contact tracing if it' is not covid you you could possibly have uh some sort of other viral infection that' is going around these faces u unintelligible unintelligible thank you alrightunintig
RES0047	284	sub	kinda it	gut as
RES0047	386	sub	uh	uhs
RES0047	474	sub	yourself	unintelligible
RES0047	1041	sub	are there	add other
RES0047	1219	ins		s that you wanted to
RES0047	1226	ins		because it has been really difficult to buse y
RES0047	1231	ins		physical exam on
RES0047	1297	sub	those were all the questions that i had for you did you have any questions	you have moderate uh a moderate exacerbation we will also prescribe uh antibiotics and and
RES0047	1313	ins		steroids to go along with the short-acting beta- agonist and if it is
RES0047	1315	ins		if it becomes severe uh please do ck aid uh in the er and they
RES0047	1349	ins		your bronchodilators and steroids as well as antibiotics
RES0047	1355	ins		complications of uh pneumonia u and it does sound like it is
RES0047	1374	ins		overlap with uh
RES0047	1374	sub	reading to be between 88 to 92 percent if it is less than	viral viral illnesses we will we will we will work you up for
RES0047	1413	ins		up for copd how is that
RES0047	1413	sub	if we think	sound unintelligible k
RES0048	112	ins		have bowel
RES0048	395	sub	cough's	cough
RES0048	434	sub	caught	cut
RES0048	458	ins		and could you add
RES0048	472	sub	it probably	uh prob
RES0048	511	ins		little
RES0048	838	sub	changes	change
RES0048	913	sub	few	three
RES0048	1040	ins		condition
RES0048	1087	sub	ramaprillar or	uhu ramipril
RES0048	1095	sub	you're	tah
RES0048	1219	sub	big it was	b de runs
RES0048	1292	sub	okay well	intible mab
RES0048	1466	ins		will hear back within 24 to
RES0048	1504	ins		isolate from your wife as well as possible
RES0048	1504	sub	anywhere recently no we've been	and public health should be
RES0048	1510	sub	canada ontario i haven't left	if it is positive uh
RES0049	537	sub	yeah for	unintelligible t
RES0049	896	sub	currently just i was thinking	c justu uh unintelligible tylenol
RES0049	974	sub	conditions	cond
RES0049	1174	sub	drink not	back in
RES0049	1221	sub	my wife and daughter in	the result but regardless because
RES0049	1246	sub	i'm just kind of staying in	overlapmpom covid especially uh the loss
RES0049	1299	sub	i've been	you isolate
RES0050	753	sub	or in ontario at least anybody	are unintelligible le anybody who is
RES0050	907	sub	traveled	travel
RES0050	1085	sub	okay	echo
RES0051	433	sub	how about	uh unintelligible
RES0051	594	sub	are you in	yourization upd andh
RES0051	979	ins		so- self isolation
RES0052	89	sub	changed	change
RES0052	233	sub	knows	nose
RES0052	324	sub	changes	change
RES0052	450	sub	um how	you ras
RES0052	647	ins		daycar uh is anybody been sick there no i don't think so i i contacted them and uh checked but it seems like no one been sick okay and you has you have a travel anywhere uh no no not recently okay uhm and uh any lung conditions or heart conditions that
RES0052	647	sub	daycare um	run in
RES0052	653	ins		congenital
RES0052	664	sub	i lost very	the cough started
RES0052	688	ins		sentom h she has been congestedu she has think ey and cough right
RES0052	721	sub	my snows	eyes nose
RES0053	1864	ins		like a seizure any neurological issues uh he should go to the er and uh if his symptoms do become worse we can also prescribe him some steroids or epinephrine just to open up his airways uh and if it is really really bad uh he might be hospitalized as well so just keep an eye eye on on that for now uh and if you have any questions or concerns just give us a call that round unintelligible just keep an eye on him uh for the next five days or so uh and then give us a call if his symptoms are becoming worse or if they are not uh resolving and we will try to do an assessment on him uh of course we will do a physical exam today and we will let you know uh how severe his symptoms are most children will get over their infection on their own and he will he likely he likely won not need any additional treatments alright take care
RES0054	703	sub	i	coughs
RES0054	766	sub	never	faint
RES0054	894	sub	several	seborrheic
RES0054	918	sub	changes	change
RES0054	930	sub	i had	cold couple
RES0054	1171	sub	immunizations	imi
RES0054	1197	ins		shingrix
RES0054	1222	sub	getting those	ion the
RES0054	1493	sub	attack's	attacks
RES0054	1830	sub	so no not much okay okay well it's good to go out for a walk once in a while i think that's allowed during covid as long as you're being safe and who	h you ever been diagnosed with something called copd ay you ever had any pulmonary function tests or chest x-rays done in the past chest x-ray chest x-ray qu you have ques yeah
RES0054	2004	sub	bell okay have you	pulmonary function test and
RES0055	91	sub	topd	copd
RES0055	332	sub	were	aed
RES0055	382	sub	long-standing conditions	longstanding condition
RES0055	440	sub	i	bing
RES0055	485	sub	they're they're	unintelligible have
RES0055	551	sub	nope um changes	no uh change
RES0055	564	sub	okay	no
RES0055	806	sub	which puffer	know unintelligible
RES0055	829	sub	is uh called the spirit sky	ish call those spiriva okayunintigible yea
RES0055	882	sub	do	date
RES0055	887	sub	immunizations	immunization
RES0055	1259	sub	like	unintelligible
RES0055	1326	ins		iff
RES0055	1373	sub	your professors	ear puffers
RES0055	1382	sub	that have been destroyed	uh inhaled corticosteroids uh
RES0055	1387	sub	we find it	well as antibiotics
RES0055	1420	sub	and	unintelligible
RES0056	0	sub	what brings	cough for
RES0056	29	sub	yeah	star
RES0056	65	sub	last few	las uh
RES0056	310	sub	once and had	one uh have
RES0056	352	sub	the talonal	uh unintelligible
RES0056	503	sub	don't think so	do notheigb nausea
RES0056	621	sub	she didn't go	any family history
RES0056	632	sub	just	lung
RES0056	749	sub	conditions no	condition nohe
RES0056	825	ins		inin andintelligible kayon you have old cart mold or
RES0056	825	sub	i think probably in her 50s okay	asbestos no uh it fairly new report
RES0056	894	sub	you live right now i live in london right now i live with my wife	a covid swab just to rule that out u so you will get those results
RES0056	927	sub	fairly new apartment okay okay well those were all the questions that i had for you today did you have any questions for me you don't think	uh and public health will be in touch with you if it is positive uh just to do some contact tracing but if it is not covid
RES0056	968	sub	i was just a bit concerned about that yeah for sure honestly some of your	an eye on your symptoms if they become worse or if you are experiencing uh
RES0056	1042	ins		some antibiotics does not soundinkay
RES0058	363	sub	i think appetite's	years aolu cond
RES0058	1068	sub	problems	problem
RES0059	463	sub	day and	uh reactive
RES0059	1001	sub	bring up that i didn't	bing upuch on toay uh
RES0059	1197	sub	follow-up	followup
RES0059	1214	sub	yeah that sounds good	uh unintelligible so uh
RES0059	1257	ins		s toms because even though the you know the pcr stuff that we do to test for covid is supposed to be reliable and is supposedly specific and sensitive uh there are sometimes u false negative tests and you know so just to be on the safe side if you are experiencing any of the
RES0059	1258	ins		that overlap with covid symptoms uh isolate for two weeks uh but by the by the end of the week we should know uh what the test results are and then you will know for sure what you have yeah thank you
RES0060	33	sub	it	sick
RES0060	447	sub	past	top
RES0060	598	sub	on and	differential diagnoses
RES0060	788	sub	may have caused	should come back
RES0060	830	sub	went into quite a few stores	do encourage isolation for 14 days
RES0060	932	sub	last time i was at the	covid swab comes back negative sometimes
RES0060	967	sub	last time	falls negative
RES0060	1074	sub	later on in the	isolate for 14 days
RES0060	1080	sub	you would like yeah certainly	the swab comes back positive
RES0060	1086	sub	can talk about that later okay sounds good have you	will also notify public health so that they can get
RES0060	1204	sub	if you have any	so could be one
RES0060	1249	sub	earlier but have you had	are still sick uh or
RES0060	1316	sub	few beers on	bacterial infection uh
RES0060	1341	sub	a like duplex and rent the basement on a house nearby okay do	which case can prescribe uh antibiotics or gount all information uh unintelligible group
RES0060	1399	sub	no	unintelligible
RES0061	1634	sub	neurological longing	nausea vomiting
RES0061	1656	sub	swap	swab
RES0061	1738	sub	swap	swab
RES0061	1755	ins		false
RES0062	762	sub	um all	uh metoprolol
RES0062	942	sub	okay okay any	a statin uh
RES0062	1063	sub	yeah certainly	unintelligible oka
RES0062	1496	sub	there	pill
RES0062	1498	sub	pills like	sleep aid
RES0062	1520	sub	other	ops
RES0063	199	sub	hurts	hurt
RES0063	353	sub	no i haven't had any of those	uh nounig have that change mo uh
RES0063	445	sub	but how	unintelligible hm
RES0063	590	sub	ramapril	ramipril
RES0063	625	sub	those	unintelligible
RES0063	656	sub	shingrex for	shingrix shingle
RES0063	660	sub	pneumovacs	pneumovax
RES0063	722	ins		condition
RES0063	956	sub	in my	inline 20s
RES0063	1271	sub	sound that	found unintelligible
RES0063	1349	ins		never
RES0063	1351	sub	vaccines	vaccine
RES0063	1358	ins		youe had it is a good idea and even if you getu even if you get the flu your symptoms won not be as severe if you have the vaccine so it it is definitely something to consider ky or itigible aal take
RES0064	184	sub	changes	swelling
RES0064	346	sub	headache's gone	headaches got
RES0064	523	sub	try um	tylenol tylenol
RES0064	614	sub	conditions	condition
RES0064	755	sub	whole time okay yeah	score of right now
RES0064	885	sub	today	swab
RES0065	5	sub	melissa's support yeah i've	unintelligible uhm ye i
RES0065	33	ins		fever
RES0065	62	sub	how	unintelligible
RES0065	134	sub	say	sta
RES0065	252	sub	anyone that has been	any sick recent uh
RES0065	274	sub	foods makes	food make
RES0065	466	sub	how	unintelligible
RES0065	546	ins		noh
RES0065	693	ins		dok
RES0065	887	sub	do you think i have	ye also definitely uh at
RES0065	944	sub	all self-isolate	self isolate
RES0065	1026	sub	self-isolate	isolate
RES0066	106	sub	ones um	one uh
RES0066	142	sub	in with it	admitted they are
RES0066	259	sub	uh yellow scutum	yellow sputum uh
RES0066	398	sub	it's like	unintelligible kay
RES0066	445	sub	and just	general all
RES0066	770	sub	uh hypothirodism yeah	hypothyroidism yes sor
RES0066	886	sub	conditions	unintelligible
RES0066	991	ins		just recently admitted uh uh
RES0066	993	ins		might have another bacterial uh upat infection like a pneumonia or it
RES0066	1009	sub	like gosh 20 years and about a pack a day okay do	sure get covid scab done the we will also get uh since
RES0066	1022	ins		were admitted
RES0067	556	ins		she lives
RES0067	709	ins		your epi- epiglottis and it can kind of obstruct your throat and uh it it is very urgent matters that' is why we will make sure you can to the er and uh you know and mo go from there does that sound i not it may be very worriing right now and give any questions at all uh s so right now uh we just need to make sure that uh uh she is stable like all her vitals you know when she gets to the er uh they can give her the appropriate antibiotics as well and based on that uh we need to make sure her breath thing gets stabilized so she might be in the er for one day if they think she needs to be on a higher like uh more antibiotics in the hospital she might be in the hospital for a few more days or even a week so it is it is really hard to say right now but
RES0068	428	sub	yeah i've been	yea did feel
RES0068	593	sub	bit harder	b har
RES0068	1016	sub	decongestions	congestions
RES0068	1073	ins		uhm amoxicillin so it has only been three days right since you are having these symptoms and you you have had any high fever or anything like that you meaur temperture days u what i am going to you some antibiotics uh amoxicillin and then uh will see like after you fin that dose how you feel uh and we will set up another appointment for when uh you can do like p appointment or clinic appointment u when your dose is done telligible
RES0069	0	sub	would you mind by starting to tell me what	ando or uh u change that uh other symptoms
RES0069	164	sub	had	head
RES0069	448	sub	just worse and i	there anything else that
RES0069	497	sub	careful and come in just in case yeah certainly have	something we uh test for uhm although the symptoms that
RES0069	530	sub	it's not too bad i sometimes	feeling well with the muscle aches
RES0069	566	sub	tried to quit no okay if at any point this is something	mentioned it could be something like the common cold uh that uh
RES0070	67	sub	thunderclap kind of worst	uhm andociated symptoms uh
RES0070	281	ins		light
RES0070	281	sub	lights	sore
RES0070	469	sub	maybe	mab
RES0070	571	sub	no	unintelligible
RES0070	642	sub	do you smoke	uh he smokes
RES0070	723	ins		okay and you did not feel you had any triggers to your uh migraines that time yeah okay uh you travel anywhere alright uhm and sorry
RES0070	726	ins		i asked do you have a fever
RES0070	730	sub	and	symptoms
RES0070	738	ins		a headache that has been the most bothersome these these last uh couple of days which
RES0070	743	ins		uh but she have also had a sore throat uhm a cough shortness of breath uh as well as a little bit of uhm muscle aches and and fatigue over these couple of days anyth else okay uh so uhm i am going to uh i will get uh the attending and will go through a physical exam uh and uh get some investigations ordered so that we can uh try to figure out whats what' is going on okay her
RES0071	77	ins		uh a little
RES0071	106	ins		blood-tinged
RES0071	106	sub	blood tinge sputum	sputum echo uh
RES0071	328	ins		little
RES0071	330	sub	how	unintelligible
RES0071	794	ins		weight
RES0071	801	sub	i mean	weight has
RES0071	812	ins		pr-
RES0071	1055	sub	household at	house little
RES0071	1076	sub	weekends okay	wekes smokes
RES0071	1250	sub	we	weed
RES0072	110	sub	volunteered	vomited
RES0072	284	sub	ones	one
RES0072	833	sub	at all um i	little uh no about
